menu,price,order_time
케이크,2047,2024-12-30 01:50:56
카푸치노,27567,2024-12-29 21:29:56
케이크,8956,2024-12-30 12:47:56
아메리카노,22887,2024-12-30 07:07:56
아메리카노,2422,2024-12-29 20:00:56
카푸치노,6618,2024-12-29 18:15:56
카푸치노,22567,2024-12-30 14:29:56
케이크,24095,2024-12-30 03:01:56
카푸치노,1510,2024-12-30 03:18:56
아메리카노,7095,2024-12-29 19:15:56
케이크,29986,2024-12-30 02:09:56
케이크,11950,2024-12-30 06:54:56
아메리카노,16943,2024-12-30 00:25:56
케이크,14090,2024-12-30 07:47:56
카푸치노,6958,2024-12-30 13:05:56
카푸치노,20534,2024-12-30 07:13:56
케이크,29067,2024-12-29 21:13:56
아메리카노,19593,2024-12-29 20:38:56
아메리카노,20692,2024-12-30 03:30:56
아메리카노,15849,2024-12-30 01:39:56
아메리카노,27703,2024-12-30 03:24:56
아메리카노,7970,2024-12-30 04:06:56
아메리카노,6827,2024-12-29 21:35:56
카푸치노,25996,2024-12-30 09:31:56
아메리카노,28490,2024-12-29 21:22:56
케이크,14004,2024-12-29 17:32:56
아메리카노,9785,2024-12-30 08:47:56
카푸치노,5739,2024-12-30 04:54:56
카푸치노,3637,2024-12-30 08:35:56
아메리카노,25092,2024-12-30 05:28:56
케이크,24002,2024-12-29 18:27:56
아메리카노,13697,2024-12-30 09:20:56
아메리카노,7179,2024-12-30 06:44:56
케이크,18279,2024-12-29 21:19:56
카푸치노,21483,2024-12-29 21:30:56
아메리카노,14380,2024-12-30 06:36:56
카푸치노,13925,2024-12-30 12:05:56
아메리카노,4286,2024-12-30 06:04:56
아메리카노,13407,2024-12-30 02:16:56
아메리카노,8479,2024-12-30 14:21:56
아메리카노,4912,2024-12-30 16:42:56
카푸치노,19150,2024-12-30 15:15:56
아메리카노,26592,2024-12-30 04:13:56
카푸치노,6338,2024-12-29 18:19:56
아메리카노,12163,2024-12-30 02:34:56
카푸치노,14688,2024-12-29 22:41:56
아메리카노,20597,2024-12-29 22:54:56
카푸치노,23854,2024-12-30 09:01:56
카푸치노,20251,2024-12-29 17:44:56
케이크,21613,2024-12-30 14:28:56
케이크,13571,2024-12-30 06:52:56
아메리카노,10182,2024-12-29 18:41:56
카푸치노,17528,2024-12-30 16:43:56
케이크,19983,2024-12-30 03:16:56
아메리카노,12104,2024-12-29 23:38:56
케이크,6675,2024-12-30 06:27:56
아메리카노,27257,2024-12-30 09:48:56
케이크,1262,2024-12-30 01:35:56
케이크,17070,2024-12-30 15:17:56
카푸치노,26825,2024-12-30 10:55:56
카푸치노,11709,2024-12-29 19:52:56
케이크,29554,2024-12-30 06:23:56
카푸치노,18870,2024-12-30 14:40:56
케이크,3893,2024-12-30 06:10:56
아메리카노,25145,2024-12-30 09:15:56
카푸치노,21354,2024-12-30 17:21:56
카푸치노,26209,2024-12-30 09:29:56
아메리카노,5553,2024-12-30 06:59:56
케이크,2471,2024-12-29 18:30:56
카푸치노,29948,2024-12-30 16:32:56
카푸치노,5489,2024-12-29 21:45:56
카푸치노,19337,2024-12-30 06:16:56
케이크,14690,2024-12-29 23:46:56
아메리카노,29121,2024-12-30 15:24:56
케이크,15307,2024-12-29 20:15:56
아메리카노,7907,2024-12-30 03:01:56
카푸치노,1318,2024-12-30 02:35:56
케이크,7295,2024-12-30 00:22:56
카푸치노,10448,2024-12-30 02:33:56
카푸치노,24165,2024-12-29 19:32:56
케이크,8137,2024-12-30 03:43:56
카푸치노,7690,2024-12-30 02:09:56
카푸치노,8924,2024-12-30 14:28:56
아메리카노,10131,2024-12-30 13:10:56
아메리카노,20153,2024-12-30 14:48:56
카푸치노,29179,2024-12-30 05:27:56
아메리카노,19829,2024-12-30 13:48:56
케이크,26710,2024-12-30 05:54:56
아메리카노,3595,2024-12-30 09:42:56
카푸치노,15531,2024-12-30 17:10:56
아메리카노,15721,2024-12-29 18:27:56
케이크,3649,2024-12-30 10:20:56
아메리카노,9990,2024-12-30 06:17:56
아메리카노,6813,2024-12-30 11:48:56
케이크,2579,2024-12-30 00:58:56
아메리카노,24521,2024-12-30 05:34:56
카푸치노,15042,2024-12-30 05:53:56
아메리카노,5655,2024-12-29 21:02:56
카푸치노,23403,2024-12-30 06:57:56
케이크,6194,2024-12-30 14:08:56
