menu,price,order_time
떡볶이,19215,2024-12-30 05:41:56
감자튀김,24789,2024-12-30 06:24:56
떡볶이,15796,2024-12-30 00:36:56
떡볶이,22841,2024-12-30 01:03:56
떡볶이,28267,2024-12-30 09:17:56
감자튀김,26272,2024-12-29 19:12:56
떡볶이,14459,2024-12-30 11:37:56
감자튀김,14801,2024-12-30 07:51:56
닭강정,19356,2024-12-30 14:38:56
닭강정,19827,2024-12-30 06:44:56
감자튀김,23832,2024-12-29 18:20:56
감자튀김,17138,2024-12-29 20:01:56
떡볶이,25892,2024-12-30 07:05:56
감자튀김,24943,2024-12-30 16:21:56
감자튀김,19922,2024-12-30 06:17:56
떡볶이,22668,2024-12-30 11:18:56
감자튀김,14427,2024-12-30 09:16:56
감자튀김,20160,2024-12-29 22:31:56
감자튀김,10151,2024-12-30 09:55:56
닭강정,16373,2024-12-30 13:08:56
닭강정,15781,2024-12-29 23:37:56
감자튀김,27368,2024-12-30 13:32:56
닭강정,23292,2024-12-29 22:46:56
닭강정,10304,2024-12-30 14:50:56
떡볶이,15484,2024-12-30 11:16:56
떡볶이,28060,2024-12-30 16:29:56
감자튀김,28472,2024-12-30 05:46:56
닭강정,25007,2024-12-29 20:04:56
떡볶이,1076,2024-12-29 22:33:56
감자튀김,19950,2024-12-30 09:25:56
떡볶이,19257,2024-12-30 13:20:56
감자튀김,21678,2024-12-30 09:29:56
떡볶이,2506,2024-12-30 09:51:56
닭강정,6900,2024-12-30 05:32:56
떡볶이,9649,2024-12-30 15:54:56
떡볶이,7993,2024-12-29 19:05:56
떡볶이,3530,2024-12-30 04:29:56
떡볶이,13624,2024-12-30 08:46:56
감자튀김,21986,2024-12-30 04:14:56
감자튀김,25663,2024-12-30 07:09:56
떡볶이,12777,2024-12-30 06:45:56
떡볶이,7627,2024-12-30 12:55:56
닭강정,14565,2024-12-30 16:51:56
떡볶이,18907,2024-12-29 17:54:56
닭강정,21678,2024-12-29 23:25:56
떡볶이,2015,2024-12-30 04:58:56
감자튀김,29811,2024-12-29 23:16:56
닭강정,24799,2024-12-30 07:27:56
감자튀김,26621,2024-12-30 01:59:56
감자튀김,19386,2024-12-30 12:41:56
닭강정,25631,2024-12-30 06:30:56
감자튀김,22756,2024-12-30 03:25:56
떡볶이,25145,2024-12-30 08:30:56
감자튀김,1619,2024-12-29 23:17:56
떡볶이,16486,2024-12-30 04:55:56
닭강정,29583,2024-12-29 19:54:56
감자튀김,8210,2024-12-30 10:25:56
감자튀김,11510,2024-12-30 10:39:56
감자튀김,28480,2024-12-30 08:20:56
닭강정,16987,2024-12-30 05:36:56
감자튀김,12178,2024-12-30 14:57:56
감자튀김,20730,2024-12-30 04:20:56
감자튀김,16228,2024-12-30 13:00:56
닭강정,13699,2024-12-30 05:30:56
떡볶이,15043,2024-12-30 09:29:56
닭강정,21157,2024-12-30 07:36:56
감자튀김,20713,2024-12-30 15:06:56
감자튀김,19700,2024-12-29 19:20:56
감자튀김,15356,2024-12-30 16:20:56
떡볶이,11351,2024-12-29 17:51:56
감자튀김,12390,2024-12-29 22:23:56
떡볶이,2450,2024-12-30 13:22:56
감자튀김,7961,2024-12-30 13:26:56
떡볶이,21616,2024-12-30 11:07:56
떡볶이,23433,2024-12-30 13:49:56
떡볶이,16436,2024-12-30 13:08:56
감자튀김,17085,2024-12-30 09:39:56
닭강정,24058,2024-12-30 07:57:56
떡볶이,15856,2024-12-29 20:21:56
감자튀김,4692,2024-12-29 17:28:56
닭강정,13055,2024-12-30 15:19:56
감자튀김,26489,2024-12-30 04:34:56
닭강정,22668,2024-12-30 15:21:56
감자튀김,1920,2024-12-29 19:33:56
감자튀김,2754,2024-12-30 11:20:56
닭강정,25213,2024-12-30 04:52:56
떡볶이,21848,2024-12-30 12:47:56
감자튀김,26823,2024-12-29 18:37:56
닭강정,12324,2024-12-30 08:29:56
떡볶이,4549,2024-12-29 20:59:56
닭강정,28163,2024-12-30 12:21:56
떡볶이,24228,2024-12-29 22:14:56
감자튀김,21369,2024-12-30 11:02:56
떡볶이,11168,2024-12-29 22:31:56
닭강정,8777,2024-12-29 19:23:56
감자튀김,11832,2024-12-29 21:11:56
닭강정,5412,2024-12-29 20:27:56
떡볶이,5721,2024-12-30 11:14:56
닭강정,20102,2024-12-30 13:34:56
떡볶이,18178,2024-12-30 08:54:56
