menu,price,order_time
카푸치노,29619,2024-12-30 11:00:56
케이크,22611,2024-12-30 00:39:56
아메리카노,23978,2024-12-30 14:33:56
카푸치노,13011,2024-12-30 06:49:56
케이크,20491,2024-12-29 20:59:56
케이크,29921,2024-12-30 09:05:56
카푸치노,6343,2024-12-29 23:44:56
케이크,15191,2024-12-30 07:16:56
카푸치노,8735,2024-12-30 01:25:56
카푸치노,22908,2024-12-30 12:03:56
아메리카노,4897,2024-12-30 06:49:56
케이크,11006,2024-12-30 02:36:56
케이크,22741,2024-12-30 01:10:56
케이크,9561,2024-12-30 15:37:56
카푸치노,1118,2024-12-29 21:14:56
카푸치노,17734,2024-12-29 18:52:56
케이크,8061,2024-12-30 14:53:56
카푸치노,6895,2024-12-30 02:17:56
케이크,2504,2024-12-29 22:19:56
아메리카노,22595,2024-12-29 23:18:56
케이크,29364,2024-12-29 19:49:56
카푸치노,29151,2024-12-29 23:33:56
아메리카노,8339,2024-12-29 18:56:56
카푸치노,7878,2024-12-30 16:44:56
아메리카노,1684,2024-12-29 20:27:56
아메리카노,11556,2024-12-29 22:11:56
카푸치노,24231,2024-12-30 02:39:56
케이크,28937,2024-12-29 23:57:56
카푸치노,12837,2024-12-30 04:20:56
케이크,13176,2024-12-30 06:09:56
아메리카노,8185,2024-12-29 20:13:56
카푸치노,16658,2024-12-29 17:27:56
케이크,2364,2024-12-30 15:18:56
케이크,5970,2024-12-30 05:55:56
아메리카노,5918,2024-12-30 14:26:56
카푸치노,6897,2024-12-30 03:27:56
카푸치노,20324,2024-12-30 03:42:56
케이크,10967,2024-12-30 07:45:56
아메리카노,17874,2024-12-30 15:18:56
카푸치노,26178,2024-12-30 10:17:56
카푸치노,7809,2024-12-30 07:41:56
아메리카노,1613,2024-12-29 18:59:56
아메리카노,28259,2024-12-30 00:21:56
아메리카노,5715,2024-12-30 10:54:56
아메리카노,5978,2024-12-30 00:38:56
케이크,17362,2024-12-30 10:31:56
카푸치노,25558,2024-12-30 17:03:56
아메리카노,24631,2024-12-29 19:52:56
아메리카노,10761,2024-12-29 21:31:56
카푸치노,16673,2024-12-30 16:46:56
케이크,17774,2024-12-30 07:31:56
케이크,29507,2024-12-30 16:40:56
아메리카노,19589,2024-12-30 16:00:56
케이크,2424,2024-12-29 17:41:56
아메리카노,9180,2024-12-29 18:50:56
카푸치노,6078,2024-12-29 21:30:56
케이크,22125,2024-12-29 22:50:56
케이크,11561,2024-12-29 17:45:56
아메리카노,23444,2024-12-30 08:34:56
케이크,29724,2024-12-30 11:18:56
아메리카노,2867,2024-12-30 03:28:56
아메리카노,11269,2024-12-29 22:56:56
아메리카노,19078,2024-12-30 05:47:56
아메리카노,14617,2024-12-30 14:08:56
케이크,24362,2024-12-30 09:07:56
케이크,21045,2024-12-30 00:58:56
케이크,20431,2024-12-30 10:51:56
케이크,19734,2024-12-30 05:20:56
아메리카노,10289,2024-12-29 22:40:56
아메리카노,15083,2024-12-30 12:29:56
케이크,26606,2024-12-29 18:22:56
아메리카노,19562,2024-12-30 13:16:56
카푸치노,9023,2024-12-30 13:59:56
케이크,21861,2024-12-29 19:30:56
케이크,8965,2024-12-29 22:30:56
카푸치노,16272,2024-12-30 00:41:56
아메리카노,29014,2024-12-30 16:50:56
카푸치노,13062,2024-12-30 03:26:56
카푸치노,1799,2024-12-29 18:06:56
케이크,18445,2024-12-30 02:41:56
케이크,7885,2024-12-30 01:48:56
케이크,18276,2024-12-29 21:07:56
카푸치노,1172,2024-12-29 23:59:56
카푸치노,13136,2024-12-30 06:45:56
아메리카노,14011,2024-12-30 07:11:56
카푸치노,18091,2024-12-30 13:16:56
카푸치노,28198,2024-12-30 04:24:56
아메리카노,6137,2024-12-30 10:20:56
아메리카노,8288,2024-12-30 05:45:56
아메리카노,26946,2024-12-30 06:42:56
카푸치노,3435,2024-12-30 02:59:56
케이크,20744,2024-12-29 23:11:56
카푸치노,17251,2024-12-30 05:40:56
케이크,21509,2024-12-30 11:36:56
케이크,21601,2024-12-30 01:32:56
케이크,27632,2024-12-30 02:47:56
케이크,17868,2024-12-30 06:40:56
카푸치노,4339,2024-12-30 02:37:56
케이크,7250,2024-12-29 20:31:56
케이크,8563,2024-12-30 15:55:56
