menu,price,order_time
카푸치노,14561,2024-12-29 20:24:57
카푸치노,15175,2024-12-30 00:01:57
카푸치노,1173,2024-12-30 04:13:57
케이크,19793,2024-12-30 11:26:57
아메리카노,6948,2024-12-30 13:01:57
카푸치노,18215,2024-12-29 18:45:57
카푸치노,10809,2024-12-29 21:04:57
아메리카노,24832,2024-12-29 21:24:57
아메리카노,7446,2024-12-29 19:28:57
케이크,1357,2024-12-30 11:42:57
케이크,13942,2024-12-30 14:03:57
카푸치노,2458,2024-12-30 00:02:57
아메리카노,12414,2024-12-30 04:13:57
아메리카노,3317,2024-12-30 06:29:57
아메리카노,4876,2024-12-30 10:55:57
카푸치노,27420,2024-12-30 02:09:57
케이크,26673,2024-12-29 23:09:57
카푸치노,9784,2024-12-30 11:55:57
카푸치노,7495,2024-12-30 00:46:57
케이크,27473,2024-12-30 06:17:57
케이크,1070,2024-12-29 20:24:57
케이크,29770,2024-12-30 03:48:57
케이크,11893,2024-12-30 09:51:57
아메리카노,20815,2024-12-30 07:00:57
아메리카노,6841,2024-12-30 01:40:57
카푸치노,19043,2024-12-30 15:40:57
아메리카노,1939,2024-12-29 19:11:57
아메리카노,15752,2024-12-30 04:16:57
아메리카노,24443,2024-12-30 05:04:57
아메리카노,21036,2024-12-30 06:53:57
케이크,17305,2024-12-30 03:19:57
케이크,19454,2024-12-30 15:15:57
아메리카노,20937,2024-12-30 12:05:57
아메리카노,20385,2024-12-30 13:19:57
아메리카노,4283,2024-12-30 01:45:57
카푸치노,12931,2024-12-29 23:02:57
케이크,25781,2024-12-30 01:06:57
케이크,21450,2024-12-30 06:12:57
카푸치노,17212,2024-12-29 17:26:57
카푸치노,5003,2024-12-30 08:09:57
케이크,15895,2024-12-30 03:20:57
아메리카노,1595,2024-12-30 16:06:57
카푸치노,4755,2024-12-30 00:06:57
케이크,29975,2024-12-30 15:05:57
카푸치노,8324,2024-12-30 05:25:57
케이크,26299,2024-12-30 09:28:57
케이크,4047,2024-12-30 02:16:57
카푸치노,29881,2024-12-30 10:22:57
케이크,23385,2024-12-29 20:16:57
카푸치노,5848,2024-12-30 14:39:57
아메리카노,13810,2024-12-30 05:34:57
카푸치노,5821,2024-12-29 21:58:57
카푸치노,21175,2024-12-30 02:15:57
케이크,24380,2024-12-30 06:58:57
아메리카노,20674,2024-12-30 04:47:57
카푸치노,8393,2024-12-30 06:37:57
케이크,9548,2024-12-30 10:05:57
케이크,9177,2024-12-30 01:56:57
케이크,23283,2024-12-30 01:44:57
케이크,15338,2024-12-30 16:47:57
케이크,10671,2024-12-30 04:03:57
카푸치노,6229,2024-12-29 19:36:57
아메리카노,22299,2024-12-30 02:06:57
케이크,7773,2024-12-30 12:53:57
아메리카노,15927,2024-12-30 01:12:57
케이크,13225,2024-12-30 11:12:57
케이크,29883,2024-12-30 10:24:57
카푸치노,3676,2024-12-30 13:04:57
카푸치노,13734,2024-12-29 17:50:57
케이크,8506,2024-12-30 03:08:57
카푸치노,27307,2024-12-30 13:36:57
카푸치노,27001,2024-12-30 16:30:57
아메리카노,9947,2024-12-30 11:53:57
아메리카노,7091,2024-12-30 10:49:57
케이크,5181,2024-12-29 19:22:57
아메리카노,10087,2024-12-30 11:53:57
케이크,5206,2024-12-30 00:04:57
케이크,21071,2024-12-30 05:51:57
카푸치노,23998,2024-12-30 03:54:57
아메리카노,18637,2024-12-30 01:44:57
케이크,28758,2024-12-29 21:16:57
카푸치노,14807,2024-12-30 12:20:57
아메리카노,23287,2024-12-30 10:23:57
케이크,20858,2024-12-30 04:49:57
케이크,20882,2024-12-29 22:34:57
케이크,24119,2024-12-29 23:51:57
케이크,16531,2024-12-30 16:28:57
케이크,16914,2024-12-30 08:55:57
카푸치노,17371,2024-12-29 23:16:57
아메리카노,26500,2024-12-30 06:37:57
카푸치노,19864,2024-12-30 04:09:57
카푸치노,18918,2024-12-29 19:04:57
아메리카노,29255,2024-12-30 01:10:57
카푸치노,25566,2024-12-30 07:53:57
케이크,11928,2024-12-30 10:09:57
아메리카노,10992,2024-12-30 06:03:57
아메리카노,1256,2024-12-30 14:46:57
케이크,20144,2024-12-30 15:33:57
아메리카노,5886,2024-12-30 02:25:57
카푸치노,5999,2024-12-30 10:08:57
