menu,price,order_time
떡볶이,11365,2024-12-30 09:33:56
닭강정,21197,2024-12-30 00:12:56
닭강정,15263,2024-12-29 23:32:56
닭강정,3405,2024-12-29 23:42:56
감자튀김,28368,2024-12-29 19:14:56
떡볶이,28518,2024-12-30 07:20:56
감자튀김,21054,2024-12-30 04:57:56
감자튀김,14257,2024-12-30 08:19:56
닭강정,29959,2024-12-29 22:33:56
감자튀김,27175,2024-12-30 16:57:56
떡볶이,21771,2024-12-30 13:24:56
감자튀김,25542,2024-12-30 08:26:56
떡볶이,27126,2024-12-30 12:08:56
떡볶이,27821,2024-12-30 14:14:56
닭강정,16523,2024-12-30 07:27:56
닭강정,5990,2024-12-30 08:21:56
닭강정,7608,2024-12-29 23:52:56
닭강정,25472,2024-12-30 11:29:56
떡볶이,6134,2024-12-30 02:03:56
감자튀김,22908,2024-12-30 16:20:56
닭강정,5369,2024-12-29 23:04:56
떡볶이,19375,2024-12-30 10:01:56
떡볶이,20843,2024-12-29 17:25:56
떡볶이,3469,2024-12-30 03:17:56
감자튀김,28964,2024-12-30 14:33:56
감자튀김,3123,2024-12-30 16:30:56
떡볶이,9066,2024-12-30 07:32:56
닭강정,16928,2024-12-30 09:34:56
감자튀김,16827,2024-12-29 18:12:56
떡볶이,23393,2024-12-30 14:07:56
닭강정,28612,2024-12-29 18:53:56
닭강정,12005,2024-12-30 09:39:56
닭강정,21878,2024-12-30 08:33:56
떡볶이,5332,2024-12-30 02:09:56
닭강정,3644,2024-12-30 13:07:56
감자튀김,3807,2024-12-30 05:24:56
떡볶이,1209,2024-12-30 12:19:56
감자튀김,7739,2024-12-29 22:46:56
감자튀김,1788,2024-12-30 00:39:56
떡볶이,19736,2024-12-30 06:31:56
감자튀김,29640,2024-12-29 18:40:56
떡볶이,13665,2024-12-30 04:30:56
감자튀김,8931,2024-12-30 02:05:56
떡볶이,3406,2024-12-30 05:03:56
감자튀김,5536,2024-12-30 07:04:56
닭강정,29767,2024-12-30 05:05:56
닭강정,17836,2024-12-30 09:45:56
감자튀김,13896,2024-12-29 18:39:56
떡볶이,6024,2024-12-29 20:49:56
닭강정,9693,2024-12-30 03:35:56
떡볶이,26496,2024-12-30 11:36:56
닭강정,15161,2024-12-30 01:55:56
닭강정,1475,2024-12-30 04:47:56
닭강정,27430,2024-12-29 23:08:56
닭강정,26262,2024-12-30 13:01:56
닭강정,15539,2024-12-30 08:30:56
닭강정,16251,2024-12-29 22:16:56
감자튀김,8227,2024-12-30 14:45:56
닭강정,20344,2024-12-30 01:04:56
감자튀김,3470,2024-12-30 02:45:56
감자튀김,9440,2024-12-30 01:49:56
닭강정,24468,2024-12-29 20:31:56
떡볶이,5588,2024-12-29 17:44:56
닭강정,11621,2024-12-30 07:27:56
떡볶이,27486,2024-12-30 09:22:56
감자튀김,17703,2024-12-30 10:37:56
닭강정,27911,2024-12-29 20:30:56
떡볶이,20128,2024-12-30 12:53:56
닭강정,20009,2024-12-30 09:34:56
닭강정,29914,2024-12-30 06:14:56
닭강정,11627,2024-12-30 10:54:56
닭강정,25552,2024-12-30 05:01:56
떡볶이,2820,2024-12-30 10:05:56
감자튀김,14767,2024-12-30 10:38:56
감자튀김,22857,2024-12-29 18:09:56
감자튀김,12914,2024-12-30 01:24:56
닭강정,11611,2024-12-30 16:55:56
떡볶이,1781,2024-12-29 18:25:56
떡볶이,28045,2024-12-30 02:53:56
닭강정,26878,2024-12-29 22:41:56
감자튀김,18590,2024-12-30 15:25:56
감자튀김,18624,2024-12-30 12:14:56
떡볶이,28417,2024-12-30 13:57:56
감자튀김,9206,2024-12-29 22:53:56
떡볶이,15547,2024-12-30 03:34:56
감자튀김,27793,2024-12-29 20:12:56
떡볶이,28502,2024-12-30 12:34:56
닭강정,26450,2024-12-30 03:33:56
닭강정,4676,2024-12-30 10:02:56
감자튀김,25695,2024-12-29 19:37:56
떡볶이,1617,2024-12-30 00:03:56
감자튀김,13572,2024-12-30 03:04:56
닭강정,4907,2024-12-30 16:35:56
떡볶이,10222,2024-12-30 05:24:56
떡볶이,4500,2024-12-29 22:26:56
닭강정,2140,2024-12-30 10:11:56
감자튀김,6393,2024-12-29 19:48:56
감자튀김,29048,2024-12-30 15:48:56
떡볶이,4843,2024-12-30 01:36:56
떡볶이,18090,2024-12-30 16:46:56
