menu,price,order_time
만두,11537,2024-12-30 04:49:56
떡볶이,29508,2024-12-30 08:36:56
떡볶이,22846,2024-12-30 14:27:56
만두,21572,2024-12-30 12:43:56
김밥,1186,2024-12-29 19:25:56
떡볶이,11113,2024-12-29 20:12:56
만두,22396,2024-12-29 23:55:56
김밥,1992,2024-12-30 01:57:56
떡볶이,15675,2024-12-29 19:24:56
떡볶이,26767,2024-12-30 03:29:56
떡볶이,27138,2024-12-30 12:49:56
떡볶이,17004,2024-12-29 19:27:56
김밥,16053,2024-12-30 07:57:56
떡볶이,16022,2024-12-30 07:53:56
김밥,13834,2024-12-30 03:00:56
김밥,11958,2024-12-29 22:24:56
떡볶이,16620,2024-12-30 13:16:56
김밥,5039,2024-12-30 05:16:56
만두,17478,2024-12-30 04:06:56
김밥,27019,2024-12-29 22:45:56
만두,10675,2024-12-30 09:18:56
떡볶이,7652,2024-12-30 01:20:56
김밥,24041,2024-12-30 02:28:56
만두,1630,2024-12-30 14:46:56
만두,26767,2024-12-29 22:08:56
만두,7785,2024-12-30 02:30:56
김밥,8410,2024-12-30 13:23:56
김밥,7702,2024-12-30 05:12:56
떡볶이,21282,2024-12-29 18:29:56
떡볶이,21112,2024-12-29 17:21:56
김밥,12148,2024-12-29 21:39:56
만두,12375,2024-12-30 13:49:56
김밥,3199,2024-12-30 12:48:56
만두,12991,2024-12-30 00:09:56
떡볶이,6686,2024-12-30 10:42:56
떡볶이,29572,2024-12-29 17:41:56
만두,12740,2024-12-30 15:49:56
만두,22648,2024-12-29 19:47:56
만두,16024,2024-12-29 20:50:56
떡볶이,10877,2024-12-29 22:04:56
만두,6449,2024-12-30 10:13:56
김밥,28543,2024-12-29 21:26:56
김밥,17140,2024-12-30 05:49:56
김밥,2417,2024-12-30 17:17:56
김밥,20673,2024-12-29 23:41:56
만두,4779,2024-12-30 04:34:56
김밥,23840,2024-12-29 21:45:56
만두,24467,2024-12-30 05:44:56
만두,11272,2024-12-30 09:36:56
김밥,17056,2024-12-30 13:08:56
만두,8434,2024-12-30 02:17:56
김밥,12672,2024-12-30 14:46:56
김밥,16012,2024-12-30 00:38:56
김밥,7783,2024-12-30 06:46:56
만두,7844,2024-12-29 20:18:56
만두,9954,2024-12-30 16:58:56
떡볶이,27947,2024-12-29 20:18:56
떡볶이,1041,2024-12-29 19:53:56
만두,15007,2024-12-29 23:01:56
김밥,20660,2024-12-30 13:43:56
김밥,23766,2024-12-30 13:55:56
김밥,26078,2024-12-30 08:35:56
떡볶이,20918,2024-12-29 19:11:56
떡볶이,11836,2024-12-30 14:36:56
만두,11646,2024-12-30 06:00:56
김밥,8722,2024-12-30 08:34:56
김밥,8291,2024-12-30 09:50:56
김밥,29048,2024-12-30 06:19:56
떡볶이,29192,2024-12-30 06:44:56
만두,12590,2024-12-30 15:32:56
만두,1620,2024-12-29 23:29:56
김밥,28262,2024-12-30 11:43:56
김밥,24229,2024-12-30 16:57:56
떡볶이,2389,2024-12-29 18:59:56
김밥,18487,2024-12-30 01:23:56
만두,14633,2024-12-30 13:48:56
떡볶이,5331,2024-12-30 06:54:56
만두,18328,2024-12-30 17:15:56
떡볶이,19213,2024-12-30 10:26:56
김밥,15205,2024-12-30 15:43:56
만두,1736,2024-12-30 09:29:56
떡볶이,28425,2024-12-29 21:35:56
김밥,21533,2024-12-30 05:28:56
만두,17711,2024-12-30 00:51:56
김밥,15569,2024-12-30 09:46:56
떡볶이,4740,2024-12-30 04:38:56
만두,11181,2024-12-30 02:06:56
떡볶이,12313,2024-12-30 02:09:56
떡볶이,6374,2024-12-30 10:17:56
떡볶이,5014,2024-12-30 07:19:56
떡볶이,17950,2024-12-30 06:56:56
떡볶이,3426,2024-12-29 23:26:56
만두,27792,2024-12-29 18:47:56
떡볶이,8939,2024-12-30 17:15:56
김밥,26121,2024-12-30 12:38:56
김밥,9760,2024-12-29 23:21:56
떡볶이,12980,2024-12-30 14:07:56
떡볶이,9251,2024-12-30 09:49:56
만두,23167,2024-12-30 01:04:56
김밥,28259,2024-12-30 04:38:56
