menu,price,order_time
케이크,2163,2024-12-30 01:56:56
카푸치노,12792,2024-12-30 13:18:56
케이크,21452,2024-12-29 18:51:56
케이크,8966,2024-12-30 05:58:56
아메리카노,12096,2024-12-30 03:09:56
아메리카노,13990,2024-12-29 22:38:56
아메리카노,22660,2024-12-30 17:20:56
카푸치노,27222,2024-12-30 14:41:56
케이크,20833,2024-12-30 00:32:56
아메리카노,21775,2024-12-30 15:28:56
케이크,19846,2024-12-30 00:35:56
아메리카노,15302,2024-12-30 16:23:56
아메리카노,15725,2024-12-29 20:50:56
아메리카노,24918,2024-12-29 18:14:56
카푸치노,28011,2024-12-29 20:30:56
카푸치노,19116,2024-12-30 00:03:56
아메리카노,11692,2024-12-29 21:20:56
카푸치노,12106,2024-12-29 23:03:56
케이크,13310,2024-12-30 08:47:56
카푸치노,4787,2024-12-30 06:35:56
카푸치노,2523,2024-12-30 14:09:56
카푸치노,26587,2024-12-30 06:18:56
아메리카노,4359,2024-12-29 21:46:56
카푸치노,26493,2024-12-30 12:12:56
카푸치노,19637,2024-12-30 15:23:56
아메리카노,8669,2024-12-30 09:46:56
아메리카노,14813,2024-12-30 02:15:56
카푸치노,14103,2024-12-30 02:24:56
케이크,11580,2024-12-30 00:58:56
케이크,29340,2024-12-30 01:47:56
아메리카노,15986,2024-12-30 16:55:56
아메리카노,10353,2024-12-29 21:01:56
카푸치노,18970,2024-12-30 06:46:56
아메리카노,9888,2024-12-29 21:08:56
카푸치노,22565,2024-12-30 04:15:56
아메리카노,29031,2024-12-30 00:25:56
아메리카노,17040,2024-12-30 14:43:56
아메리카노,19160,2024-12-30 04:40:56
케이크,11330,2024-12-30 08:13:56
아메리카노,28037,2024-12-30 07:13:56
카푸치노,12248,2024-12-30 14:17:56
아메리카노,13942,2024-12-30 09:27:56
카푸치노,26859,2024-12-29 18:02:56
아메리카노,6796,2024-12-30 02:06:56
아메리카노,2332,2024-12-30 07:34:56
아메리카노,4892,2024-12-30 14:01:56
카푸치노,20251,2024-12-30 13:29:56
케이크,18890,2024-12-30 16:32:56
케이크,18218,2024-12-30 10:02:56
케이크,22681,2024-12-30 00:55:56
아메리카노,14477,2024-12-30 08:38:56
케이크,1344,2024-12-30 16:47:56
케이크,11033,2024-12-29 18:04:56
카푸치노,17853,2024-12-29 20:06:56
카푸치노,29293,2024-12-30 14:05:56
케이크,8074,2024-12-30 05:30:56
아메리카노,11818,2024-12-29 20:33:56
아메리카노,28910,2024-12-30 09:07:56
케이크,2376,2024-12-30 02:56:56
아메리카노,29994,2024-12-29 22:17:56
카푸치노,2742,2024-12-30 17:12:56
아메리카노,24779,2024-12-30 13:19:56
아메리카노,23973,2024-12-30 12:53:56
아메리카노,16060,2024-12-30 11:00:56
카푸치노,27159,2024-12-29 19:44:56
케이크,9641,2024-12-30 10:14:56
케이크,28792,2024-12-30 00:45:56
케이크,27812,2024-12-30 16:24:56
아메리카노,15951,2024-12-29 21:32:56
카푸치노,20151,2024-12-30 16:44:56
아메리카노,18346,2024-12-30 00:26:56
카푸치노,17192,2024-12-30 04:08:56
카푸치노,1970,2024-12-30 08:13:56
카푸치노,6323,2024-12-30 15:41:56
아메리카노,9223,2024-12-30 05:38:56
케이크,13684,2024-12-30 07:55:56
카푸치노,28577,2024-12-30 15:38:56
아메리카노,15676,2024-12-30 02:07:56
카푸치노,18173,2024-12-30 00:46:56
아메리카노,29810,2024-12-30 13:21:56
케이크,16116,2024-12-29 23:57:56
케이크,29559,2024-12-30 01:07:56
케이크,3708,2024-12-30 03:02:56
카푸치노,23383,2024-12-30 00:18:56
케이크,5603,2024-12-30 10:48:56
아메리카노,8847,2024-12-30 15:01:56
카푸치노,16614,2024-12-30 10:24:56
카푸치노,20198,2024-12-30 02:24:56
카푸치노,9260,2024-12-30 07:42:56
아메리카노,15570,2024-12-29 23:11:56
케이크,6121,2024-12-30 08:54:56
카푸치노,4935,2024-12-29 22:22:56
아메리카노,7622,2024-12-30 16:01:56
카푸치노,28115,2024-12-30 05:24:56
케이크,19270,2024-12-29 23:29:56
카푸치노,12658,2024-12-30 09:45:56
케이크,17862,2024-12-30 07:02:56
카푸치노,7234,2024-12-30 14:35:56
카푸치노,24079,2024-12-30 11:55:56
케이크,3928,2024-12-30 15:51:56
