menu,price,order_time
떡볶이,25091,2024-12-29 18:25:56
떡볶이,11482,2024-12-29 19:56:56
감자튀김,16108,2024-12-30 13:19:56
닭강정,12671,2024-12-30 13:14:56
감자튀김,17517,2024-12-29 19:58:56
닭강정,24821,2024-12-29 22:53:56
닭강정,7540,2024-12-29 19:54:56
닭강정,24492,2024-12-29 19:02:56
감자튀김,17270,2024-12-29 18:19:56
감자튀김,9953,2024-12-29 18:23:56
감자튀김,7605,2024-12-30 02:06:56
떡볶이,8105,2024-12-30 15:21:56
감자튀김,21266,2024-12-30 02:30:56
닭강정,19397,2024-12-30 12:10:56
닭강정,3145,2024-12-30 04:04:56
닭강정,27882,2024-12-29 18:00:56
감자튀김,20334,2024-12-29 21:41:56
감자튀김,7017,2024-12-30 05:20:56
떡볶이,20129,2024-12-29 18:17:56
닭강정,19511,2024-12-30 09:49:56
닭강정,13004,2024-12-30 10:11:56
감자튀김,13626,2024-12-30 16:10:56
떡볶이,26847,2024-12-29 23:37:56
닭강정,18426,2024-12-29 18:54:56
떡볶이,17352,2024-12-30 07:55:56
떡볶이,2221,2024-12-30 16:17:56
감자튀김,22606,2024-12-30 01:11:56
떡볶이,23308,2024-12-30 05:08:56
떡볶이,24004,2024-12-30 14:33:56
닭강정,26185,2024-12-29 19:47:56
감자튀김,27095,2024-12-30 10:50:56
닭강정,6461,2024-12-30 12:01:56
떡볶이,4408,2024-12-29 19:38:56
감자튀김,5528,2024-12-29 22:07:56
닭강정,16813,2024-12-30 11:01:56
감자튀김,9562,2024-12-30 08:47:56
떡볶이,28200,2024-12-30 11:15:56
감자튀김,18447,2024-12-30 16:41:56
떡볶이,8258,2024-12-29 20:39:56
감자튀김,4517,2024-12-30 16:34:56
떡볶이,5845,2024-12-29 21:26:56
감자튀김,17787,2024-12-30 05:05:56
닭강정,5311,2024-12-29 20:16:56
떡볶이,3248,2024-12-30 02:26:56
떡볶이,2162,2024-12-30 14:35:56
닭강정,20280,2024-12-30 14:53:56
닭강정,21475,2024-12-30 14:24:56
닭강정,19491,2024-12-29 20:06:56
감자튀김,16931,2024-12-30 14:35:56
감자튀김,8687,2024-12-29 18:06:56
닭강정,24930,2024-12-30 10:06:56
닭강정,18481,2024-12-29 19:06:56
감자튀김,18541,2024-12-30 02:03:56
떡볶이,26354,2024-12-30 10:25:56
감자튀김,5319,2024-12-30 15:08:56
떡볶이,24110,2024-12-29 19:25:56
닭강정,24920,2024-12-30 11:12:56
감자튀김,17012,2024-12-29 18:04:56
감자튀김,19301,2024-12-30 12:25:56
닭강정,12318,2024-12-30 06:57:56
떡볶이,14574,2024-12-30 11:41:56
감자튀김,20874,2024-12-30 16:42:56
닭강정,18435,2024-12-29 19:15:56
닭강정,12636,2024-12-30 01:46:56
감자튀김,14944,2024-12-30 15:36:56
감자튀김,4522,2024-12-29 18:53:56
닭강정,28826,2024-12-30 12:10:56
떡볶이,21912,2024-12-30 07:35:56
감자튀김,15118,2024-12-30 15:09:56
떡볶이,22295,2024-12-30 04:04:56
떡볶이,25645,2024-12-29 23:03:56
닭강정,16348,2024-12-29 21:27:56
떡볶이,20635,2024-12-29 19:26:56
닭강정,25330,2024-12-29 21:01:56
감자튀김,17826,2024-12-30 13:24:56
감자튀김,15895,2024-12-30 14:08:56
감자튀김,4545,2024-12-30 00:24:56
감자튀김,13813,2024-12-30 01:48:56
닭강정,4702,2024-12-29 22:49:56
감자튀김,21337,2024-12-30 06:39:56
닭강정,12486,2024-12-29 19:43:56
닭강정,27935,2024-12-30 08:06:56
닭강정,14755,2024-12-29 20:32:56
닭강정,18361,2024-12-30 14:09:56
닭강정,8480,2024-12-30 15:37:56
닭강정,6317,2024-12-30 02:57:56
떡볶이,15268,2024-12-30 11:44:56
떡볶이,29407,2024-12-30 15:40:56
닭강정,27742,2024-12-29 20:51:56
떡볶이,12351,2024-12-29 22:27:56
닭강정,23483,2024-12-30 06:08:56
감자튀김,27285,2024-12-30 07:31:56
떡볶이,2165,2024-12-29 23:54:56
감자튀김,29741,2024-12-30 12:13:56
감자튀김,29017,2024-12-29 22:58:56
감자튀김,12068,2024-12-30 09:50:56
닭강정,23663,2024-12-29 21:30:56
감자튀김,1902,2024-12-30 07:36:56
떡볶이,13876,2024-12-30 08:47:56
감자튀김,8617,2024-12-29 22:22:56
