menu,price,order_time
케이크,2691,2024-12-30 09:58:56
카푸치노,1124,2024-12-30 14:17:56
아메리카노,3068,2024-12-30 00:49:56
케이크,29154,2024-12-30 13:32:56
카푸치노,9180,2024-12-29 22:27:56
아메리카노,28488,2024-12-30 06:49:56
케이크,19763,2024-12-30 04:41:56
아메리카노,19815,2024-12-30 15:31:56
아메리카노,17957,2024-12-29 20:48:56
카푸치노,8815,2024-12-30 07:01:56
케이크,21004,2024-12-29 18:58:56
카푸치노,28901,2024-12-30 10:37:56
케이크,3725,2024-12-29 22:10:56
카푸치노,3819,2024-12-30 08:47:56
카푸치노,17286,2024-12-29 23:22:56
케이크,11951,2024-12-30 11:36:56
아메리카노,9265,2024-12-30 08:49:56
아메리카노,22507,2024-12-30 09:33:56
카푸치노,8407,2024-12-30 11:23:56
케이크,24235,2024-12-30 03:27:56
케이크,2806,2024-12-29 21:37:56
카푸치노,28420,2024-12-29 19:43:56
케이크,20984,2024-12-30 15:32:56
아메리카노,22319,2024-12-30 11:29:56
케이크,12145,2024-12-30 06:11:56
카푸치노,21152,2024-12-30 15:01:56
아메리카노,8000,2024-12-30 13:32:56
케이크,23689,2024-12-30 17:20:56
케이크,3683,2024-12-30 00:51:56
카푸치노,20367,2024-12-30 00:08:56
카푸치노,24810,2024-12-30 04:48:56
케이크,21145,2024-12-29 23:37:56
케이크,4298,2024-12-29 23:49:56
카푸치노,18585,2024-12-30 15:29:56
케이크,1381,2024-12-29 20:53:56
카푸치노,29947,2024-12-29 19:14:56
카푸치노,12840,2024-12-29 17:53:56
아메리카노,17664,2024-12-29 23:55:56
카푸치노,6785,2024-12-30 07:57:56
아메리카노,9769,2024-12-30 01:21:56
케이크,26272,2024-12-29 19:50:56
카푸치노,20235,2024-12-29 17:52:56
카푸치노,11862,2024-12-29 23:43:56
케이크,5580,2024-12-30 10:13:56
아메리카노,14789,2024-12-30 00:29:56
카푸치노,19252,2024-12-30 17:06:56
카푸치노,16162,2024-12-30 11:29:56
아메리카노,18017,2024-12-30 11:50:56
케이크,21075,2024-12-30 01:45:56
아메리카노,10261,2024-12-30 07:36:56
카푸치노,4759,2024-12-29 20:53:56
카푸치노,22880,2024-12-30 02:14:56
아메리카노,3124,2024-12-29 23:13:56
케이크,17302,2024-12-30 02:18:56
카푸치노,13251,2024-12-29 20:23:56
카푸치노,29855,2024-12-29 18:35:56
케이크,29812,2024-12-29 21:22:56
카푸치노,6901,2024-12-30 04:35:56
아메리카노,21225,2024-12-30 00:55:56
케이크,2355,2024-12-30 06:17:56
카푸치노,10379,2024-12-30 16:02:56
아메리카노,2982,2024-12-30 05:47:56
케이크,4957,2024-12-30 04:31:56
카푸치노,8028,2024-12-29 22:30:56
카푸치노,9771,2024-12-30 17:18:56
카푸치노,28831,2024-12-30 11:40:56
아메리카노,28538,2024-12-30 02:37:56
카푸치노,12667,2024-12-30 06:51:56
카푸치노,4369,2024-12-30 04:46:56
카푸치노,2835,2024-12-30 03:05:56
아메리카노,5611,2024-12-30 09:58:56
아메리카노,19783,2024-12-30 01:59:56
케이크,22880,2024-12-30 09:38:56
카푸치노,16310,2024-12-30 06:19:56
카푸치노,25056,2024-12-30 00:51:56
카푸치노,12228,2024-12-30 03:33:56
케이크,22798,2024-12-29 18:13:56
카푸치노,6939,2024-12-30 09:23:56
케이크,24689,2024-12-30 00:11:56
아메리카노,10521,2024-12-30 03:22:56
카푸치노,26096,2024-12-29 20:16:56
케이크,24575,2024-12-29 20:09:56
케이크,11716,2024-12-29 19:31:56
케이크,21709,2024-12-30 03:07:56
카푸치노,29330,2024-12-30 06:43:56
케이크,9237,2024-12-30 07:37:56
아메리카노,5587,2024-12-30 12:30:56
케이크,29067,2024-12-30 05:17:56
아메리카노,1666,2024-12-30 05:47:56
카푸치노,25516,2024-12-30 01:29:56
카푸치노,2644,2024-12-29 20:13:56
케이크,12822,2024-12-30 11:49:56
케이크,24157,2024-12-30 12:04:56
케이크,24778,2024-12-30 06:52:56
카푸치노,6758,2024-12-29 21:35:56
카푸치노,11789,2024-12-30 13:17:56
카푸치노,23347,2024-12-29 23:21:56
카푸치노,21335,2024-12-30 04:29:56
아메리카노,7845,2024-12-30 04:42:56
아메리카노,1510,2024-12-29 23:11:56
