menu,price,order_time
머핀,22344,2024-12-30 16:55:56
머핀,6648,2024-12-30 14:22:56
크루아상,29817,2024-12-29 18:03:56
도넛,6118,2024-12-29 22:51:56
머핀,15030,2024-12-30 16:09:56
크루아상,7129,2024-12-29 20:06:56
머핀,22091,2024-12-30 16:52:56
크루아상,13807,2024-12-30 02:20:56
머핀,12098,2024-12-30 01:13:56
도넛,26047,2024-12-30 06:13:56
머핀,28811,2024-12-30 14:37:56
크루아상,13986,2024-12-30 15:18:56
머핀,12386,2024-12-30 13:06:56
도넛,23209,2024-12-30 16:31:56
도넛,11508,2024-12-30 07:53:56
머핀,23002,2024-12-30 01:27:56
크루아상,6358,2024-12-30 13:53:56
도넛,25246,2024-12-29 19:04:56
머핀,11983,2024-12-30 06:28:56
머핀,22659,2024-12-30 14:05:56
머핀,22565,2024-12-30 07:34:56
머핀,12622,2024-12-29 22:43:56
머핀,20749,2024-12-30 14:14:56
머핀,21155,2024-12-30 09:13:56
머핀,25743,2024-12-29 19:41:56
도넛,26558,2024-12-30 06:13:56
머핀,18141,2024-12-30 00:28:56
머핀,18461,2024-12-30 04:37:56
머핀,6971,2024-12-29 19:28:56
도넛,24021,2024-12-30 05:27:56
도넛,21159,2024-12-30 08:57:56
도넛,9502,2024-12-30 07:48:56
머핀,16397,2024-12-29 19:06:56
크루아상,25771,2024-12-30 03:05:56
도넛,10922,2024-12-29 22:44:56
도넛,16065,2024-12-29 20:22:56
크루아상,11327,2024-12-30 11:32:56
도넛,14283,2024-12-30 07:49:56
도넛,9411,2024-12-30 12:17:56
크루아상,21809,2024-12-29 21:11:56
크루아상,11059,2024-12-30 10:38:56
머핀,15870,2024-12-30 04:49:56
머핀,9752,2024-12-30 01:52:56
크루아상,28543,2024-12-30 17:08:56
도넛,3904,2024-12-30 08:44:56
크루아상,10015,2024-12-29 19:40:56
머핀,4521,2024-12-30 07:00:56
도넛,5104,2024-12-29 21:54:56
머핀,2320,2024-12-30 05:41:56
크루아상,8767,2024-12-30 08:17:56
도넛,18521,2024-12-30 11:31:56
도넛,4614,2024-12-30 15:07:56
도넛,21200,2024-12-30 05:07:56
도넛,8182,2024-12-30 03:52:56
머핀,14119,2024-12-30 10:24:56
크루아상,10996,2024-12-29 21:02:56
도넛,21467,2024-12-30 13:38:56
도넛,13559,2024-12-30 07:33:56
도넛,4777,2024-12-30 04:02:56
크루아상,18637,2024-12-30 16:16:56
머핀,23250,2024-12-29 22:53:56
도넛,2910,2024-12-30 13:48:56
도넛,1292,2024-12-30 04:30:56
크루아상,22983,2024-12-30 15:58:56
크루아상,18460,2024-12-30 11:46:56
머핀,3922,2024-12-29 18:52:56
크루아상,29171,2024-12-30 09:47:56
머핀,5920,2024-12-30 10:13:56
크루아상,10746,2024-12-29 18:34:56
머핀,12985,2024-12-30 12:29:56
크루아상,1714,2024-12-30 15:18:56
머핀,19352,2024-12-29 17:35:56
크루아상,21416,2024-12-30 12:16:56
크루아상,24468,2024-12-30 03:15:56
도넛,10387,2024-12-29 22:00:56
크루아상,28550,2024-12-30 09:37:56
머핀,1073,2024-12-30 10:51:56
머핀,6321,2024-12-30 12:46:56
머핀,1545,2024-12-30 14:56:56
머핀,26392,2024-12-30 11:34:56
크루아상,18087,2024-12-30 03:58:56
머핀,26195,2024-12-30 01:45:56
크루아상,29942,2024-12-29 18:53:56
크루아상,18415,2024-12-30 06:47:56
크루아상,12771,2024-12-29 18:16:56
도넛,15311,2024-12-30 14:30:56
크루아상,4056,2024-12-30 08:26:56
도넛,6995,2024-12-30 07:44:56
도넛,7822,2024-12-30 16:31:56
도넛,17403,2024-12-30 16:28:56
머핀,21497,2024-12-30 12:31:56
크루아상,5622,2024-12-30 11:35:56
크루아상,11347,2024-12-29 19:12:56
도넛,4242,2024-12-30 08:09:56
크루아상,11201,2024-12-30 05:32:56
크루아상,21223,2024-12-29 17:21:56
머핀,7419,2024-12-30 15:09:56
크루아상,6766,2024-12-30 12:41:56
도넛,10252,2024-12-30 13:43:56
머핀,16083,2024-12-30 12:40:56
