menu,price,order_time
만두,20881,2024-12-30 16:33:56
김밥,3005,2024-12-30 12:12:56
만두,20665,2024-12-29 19:47:56
만두,19961,2024-12-30 07:55:56
만두,9814,2024-12-30 01:01:56
김밥,10560,2024-12-30 11:21:56
김밥,7557,2024-12-30 04:39:56
떡볶이,3350,2024-12-30 01:24:56
만두,29345,2024-12-29 21:23:56
만두,2574,2024-12-30 17:00:56
김밥,16736,2024-12-30 13:39:56
김밥,9086,2024-12-30 10:58:56
만두,2338,2024-12-29 21:41:56
떡볶이,29706,2024-12-30 03:37:56
김밥,16540,2024-12-30 04:01:56
만두,26596,2024-12-29 18:06:56
김밥,2371,2024-12-30 04:36:56
만두,22834,2024-12-30 08:08:56
떡볶이,28920,2024-12-29 23:52:56
김밥,7035,2024-12-30 08:25:56
만두,3406,2024-12-30 15:38:56
떡볶이,7427,2024-12-29 21:00:56
김밥,26310,2024-12-30 13:09:56
떡볶이,21760,2024-12-29 22:13:56
만두,27511,2024-12-29 19:12:56
김밥,19696,2024-12-29 22:52:56
떡볶이,21382,2024-12-29 23:36:56
김밥,14671,2024-12-30 08:36:56
떡볶이,9307,2024-12-30 11:34:56
김밥,25088,2024-12-30 09:05:56
만두,19615,2024-12-30 10:12:56
김밥,20661,2024-12-30 02:39:56
떡볶이,7006,2024-12-30 00:07:56
김밥,21579,2024-12-30 16:03:56
만두,2462,2024-12-30 01:36:56
김밥,28299,2024-12-29 19:21:56
만두,14639,2024-12-30 04:29:56
만두,2941,2024-12-29 17:55:56
떡볶이,21228,2024-12-30 07:04:56
만두,24834,2024-12-29 23:35:56
만두,19051,2024-12-29 23:15:56
만두,5701,2024-12-30 06:30:56
떡볶이,27620,2024-12-29 22:25:56
떡볶이,28937,2024-12-30 04:26:56
떡볶이,28602,2024-12-30 04:26:56
떡볶이,25174,2024-12-30 02:45:56
김밥,14663,2024-12-30 07:13:56
김밥,4248,2024-12-30 14:37:56
떡볶이,12631,2024-12-29 20:27:56
김밥,1881,2024-12-30 11:49:56
떡볶이,2428,2024-12-30 15:12:56
김밥,20673,2024-12-30 13:08:56
떡볶이,24434,2024-12-29 23:25:56
떡볶이,13500,2024-12-29 21:08:56
만두,5753,2024-12-29 17:59:56
만두,24125,2024-12-30 05:08:56
김밥,12326,2024-12-30 02:54:56
떡볶이,27722,2024-12-30 10:29:56
만두,20435,2024-12-30 12:17:56
떡볶이,24296,2024-12-30 03:22:56
김밥,8318,2024-12-29 19:43:56
떡볶이,10347,2024-12-29 23:15:56
떡볶이,9262,2024-12-30 10:08:56
김밥,19797,2024-12-30 02:05:56
만두,2319,2024-12-30 14:07:56
떡볶이,5381,2024-12-30 10:34:56
떡볶이,26836,2024-12-30 03:08:56
떡볶이,3785,2024-12-29 22:45:56
떡볶이,10534,2024-12-30 16:56:56
김밥,19514,2024-12-30 08:45:56
떡볶이,4885,2024-12-29 20:51:56
떡볶이,10529,2024-12-30 11:35:56
떡볶이,27452,2024-12-29 20:18:56
떡볶이,4588,2024-12-30 10:36:56
떡볶이,11836,2024-12-30 09:30:56
떡볶이,14423,2024-12-30 03:31:56
떡볶이,25903,2024-12-30 01:38:56
김밥,14662,2024-12-30 16:37:56
만두,13069,2024-12-29 18:29:56
떡볶이,3732,2024-12-30 15:59:56
만두,3365,2024-12-30 02:13:56
김밥,20578,2024-12-30 08:32:56
김밥,28159,2024-12-30 00:26:56
김밥,14150,2024-12-30 11:48:56
만두,22963,2024-12-30 15:51:56
떡볶이,27027,2024-12-30 00:55:56
떡볶이,25073,2024-12-30 13:28:56
김밥,12115,2024-12-30 16:39:56
김밥,7781,2024-12-30 08:08:56
김밥,16042,2024-12-29 19:49:56
만두,10556,2024-12-30 10:42:56
만두,1152,2024-12-29 19:31:56
만두,22278,2024-12-29 17:22:56
김밥,9363,2024-12-30 17:04:56
만두,4916,2024-12-30 06:56:56
김밥,28745,2024-12-29 19:57:56
떡볶이,17177,2024-12-30 14:58:56
만두,6060,2024-12-30 10:10:56
떡볶이,13062,2024-12-30 01:37:56
김밥,3655,2024-12-29 20:29:56
