menu,price,order_time
아메리카노,2174,2024-12-30 10:02:56
아메리카노,28940,2024-12-30 03:07:56
케이크,23441,2024-12-30 14:01:56
케이크,2617,2024-12-29 18:48:56
아메리카노,8328,2024-12-30 15:55:56
아메리카노,29808,2024-12-30 10:36:56
카푸치노,9196,2024-12-30 01:37:56
케이크,26531,2024-12-29 17:47:56
카푸치노,28583,2024-12-30 12:01:56
아메리카노,2695,2024-12-30 03:08:56
케이크,13679,2024-12-29 18:17:56
아메리카노,29974,2024-12-30 11:03:56
아메리카노,24810,2024-12-30 03:40:56
케이크,15310,2024-12-30 17:00:56
아메리카노,12243,2024-12-30 12:41:56
케이크,6677,2024-12-30 00:50:56
아메리카노,25252,2024-12-30 00:46:56
아메리카노,18951,2024-12-30 11:10:56
케이크,20432,2024-12-29 22:55:56
카푸치노,2677,2024-12-30 00:09:56
케이크,9633,2024-12-30 09:46:56
케이크,3436,2024-12-30 08:09:56
아메리카노,30000,2024-12-30 11:39:56
케이크,24580,2024-12-30 15:29:56
카푸치노,24976,2024-12-30 02:33:56
카푸치노,15865,2024-12-30 05:06:56
케이크,11756,2024-12-29 19:23:56
아메리카노,12794,2024-12-30 17:10:56
카푸치노,22947,2024-12-30 16:10:56
카푸치노,23972,2024-12-30 11:37:56
아메리카노,13885,2024-12-30 11:05:56
카푸치노,11887,2024-12-30 06:50:56
아메리카노,5064,2024-12-30 06:09:56
카푸치노,21424,2024-12-30 14:21:56
케이크,29940,2024-12-29 20:03:56
케이크,5253,2024-12-29 22:33:56
카푸치노,20766,2024-12-30 06:13:56
케이크,16096,2024-12-29 21:16:56
카푸치노,17050,2024-12-29 23:07:56
케이크,18290,2024-12-30 03:03:56
카푸치노,3017,2024-12-29 21:39:56
아메리카노,1054,2024-12-30 14:58:56
아메리카노,12591,2024-12-30 10:52:56
케이크,12643,2024-12-30 07:47:56
아메리카노,28333,2024-12-29 23:16:56
카푸치노,8396,2024-12-29 22:24:56
카푸치노,24662,2024-12-30 03:42:56
카푸치노,5238,2024-12-30 10:02:56
카푸치노,7189,2024-12-30 10:05:56
케이크,14168,2024-12-30 06:41:56
카푸치노,24215,2024-12-29 23:21:56
카푸치노,10371,2024-12-30 02:02:56
카푸치노,13412,2024-12-29 23:24:56
케이크,14950,2024-12-30 02:12:56
케이크,26869,2024-12-29 17:40:56
케이크,25735,2024-12-30 04:53:56
아메리카노,3931,2024-12-30 12:17:56
케이크,2719,2024-12-30 08:08:56
아메리카노,10626,2024-12-30 02:18:56
아메리카노,21911,2024-12-30 02:55:56
케이크,24594,2024-12-30 06:27:56
카푸치노,16002,2024-12-30 08:28:56
아메리카노,13304,2024-12-30 17:15:56
카푸치노,18848,2024-12-29 19:01:56
카푸치노,5953,2024-12-30 00:43:56
아메리카노,17306,2024-12-29 22:20:56
카푸치노,26229,2024-12-29 20:59:56
아메리카노,4752,2024-12-30 05:25:56
카푸치노,20731,2024-12-30 03:34:56
카푸치노,23169,2024-12-30 06:20:56
아메리카노,13072,2024-12-30 11:15:56
카푸치노,7806,2024-12-29 19:35:56
케이크,3135,2024-12-30 16:42:56
케이크,25590,2024-12-29 19:01:56
아메리카노,21471,2024-12-29 23:02:56
케이크,26247,2024-12-30 11:13:56
케이크,23315,2024-12-30 01:51:56
아메리카노,16281,2024-12-30 04:53:56
카푸치노,24940,2024-12-29 17:50:56
아메리카노,21659,2024-12-30 10:28:56
카푸치노,9898,2024-12-30 09:16:56
아메리카노,8196,2024-12-30 11:00:56
케이크,7080,2024-12-30 10:20:56
카푸치노,8392,2024-12-29 18:49:56
아메리카노,25633,2024-12-29 18:13:56
아메리카노,3641,2024-12-30 05:38:56
카푸치노,9330,2024-12-30 13:13:56
카푸치노,3127,2024-12-30 01:59:56
케이크,16662,2024-12-30 12:57:56
카푸치노,18032,2024-12-30 08:25:56
아메리카노,2583,2024-12-29 23:41:56
케이크,27487,2024-12-29 21:28:56
케이크,22878,2024-12-30 09:51:56
케이크,6820,2024-12-29 18:11:56
케이크,8480,2024-12-30 03:30:56
아메리카노,11480,2024-12-30 16:53:56
케이크,18114,2024-12-29 23:42:56
카푸치노,10054,2024-12-29 18:09:56
카푸치노,18715,2024-12-29 20:08:56
카푸치노,26012,2024-12-29 19:47:56
