menu,price,order_time
연어초밥,25005,2024-12-29 17:27:56
참치회,7000,2024-12-30 15:24:56
광어회,23419,2024-12-30 14:33:56
연어초밥,28202,2024-12-30 14:04:56
연어초밥,16380,2024-12-30 09:16:56
연어초밥,27886,2024-12-30 04:03:56
참치회,14331,2024-12-29 23:16:56
연어초밥,29057,2024-12-30 15:34:56
광어회,13084,2024-12-30 10:21:56
광어회,6244,2024-12-30 08:10:56
광어회,24207,2024-12-29 17:42:56
광어회,24521,2024-12-30 12:08:56
연어초밥,27925,2024-12-29 19:56:56
광어회,23324,2024-12-29 17:36:56
연어초밥,4585,2024-12-29 23:55:56
연어초밥,8504,2024-12-30 10:01:56
연어초밥,10371,2024-12-30 10:02:56
광어회,18158,2024-12-29 23:59:56
참치회,29543,2024-12-30 15:20:56
광어회,28085,2024-12-29 17:36:56
참치회,15296,2024-12-29 22:45:56
연어초밥,9757,2024-12-30 00:07:56
광어회,7951,2024-12-30 07:55:56
광어회,18319,2024-12-30 14:30:56
연어초밥,25603,2024-12-30 08:35:56
광어회,19216,2024-12-30 08:27:56
연어초밥,8608,2024-12-30 15:02:56
연어초밥,12714,2024-12-30 01:05:56
연어초밥,8182,2024-12-29 21:32:56
참치회,18041,2024-12-30 13:24:56
광어회,7925,2024-12-30 16:51:56
참치회,20851,2024-12-30 04:08:56
광어회,20387,2024-12-30 12:45:56
광어회,23788,2024-12-29 20:41:56
참치회,26844,2024-12-30 14:48:56
연어초밥,10312,2024-12-30 07:38:56
연어초밥,10432,2024-12-30 08:46:56
연어초밥,9744,2024-12-29 18:22:56
광어회,3682,2024-12-30 01:07:56
연어초밥,25420,2024-12-30 14:03:56
참치회,13423,2024-12-30 10:37:56
참치회,16604,2024-12-30 03:58:56
연어초밥,3889,2024-12-30 05:21:56
참치회,15744,2024-12-30 12:12:56
연어초밥,1663,2024-12-30 06:46:56
광어회,1476,2024-12-30 08:38:56
연어초밥,4177,2024-12-29 17:26:56
연어초밥,27489,2024-12-30 04:32:56
참치회,21373,2024-12-30 02:46:56
광어회,6490,2024-12-30 02:36:56
광어회,7018,2024-12-30 03:32:56
연어초밥,29207,2024-12-30 17:05:56
참치회,26439,2024-12-30 02:19:56
연어초밥,14640,2024-12-29 21:16:56
연어초밥,4997,2024-12-30 01:36:56
참치회,26705,2024-12-30 10:31:56
연어초밥,14618,2024-12-29 19:26:56
연어초밥,29528,2024-12-29 18:51:56
연어초밥,17671,2024-12-29 21:08:56
광어회,17186,2024-12-30 14:25:56
연어초밥,5773,2024-12-30 04:08:56
참치회,28581,2024-12-30 12:10:56
참치회,15404,2024-12-29 18:03:56
광어회,15952,2024-12-30 12:38:56
참치회,6014,2024-12-30 06:26:56
참치회,1788,2024-12-30 15:12:56
참치회,8895,2024-12-30 00:14:56
연어초밥,17349,2024-12-30 08:29:56
연어초밥,3445,2024-12-29 22:02:56
연어초밥,7282,2024-12-30 08:19:56
참치회,12505,2024-12-30 00:15:56
참치회,2704,2024-12-29 18:47:56
연어초밥,15557,2024-12-29 22:43:56
참치회,26477,2024-12-30 13:39:56
광어회,19705,2024-12-29 21:46:56
참치회,10991,2024-12-30 00:08:56
광어회,26931,2024-12-30 09:42:56
연어초밥,27691,2024-12-29 22:20:56
광어회,15427,2024-12-29 22:29:56
광어회,4515,2024-12-30 08:00:56
광어회,23840,2024-12-29 22:20:56
광어회,28084,2024-12-29 17:56:56
광어회,10508,2024-12-30 00:00:56
연어초밥,23986,2024-12-30 14:38:56
참치회,14846,2024-12-29 20:45:56
광어회,22361,2024-12-30 11:41:56
참치회,21574,2024-12-30 11:01:56
참치회,15062,2024-12-30 09:06:56
광어회,8372,2024-12-29 23:58:56
연어초밥,12979,2024-12-30 04:13:56
참치회,3145,2024-12-30 09:16:56
참치회,23776,2024-12-30 06:20:56
연어초밥,6545,2024-12-30 12:28:56
참치회,27767,2024-12-29 17:50:56
광어회,19274,2024-12-30 15:08:56
광어회,22407,2024-12-30 06:57:56
참치회,24261,2024-12-30 03:21:56
광어회,1833,2024-12-29 23:27:56
광어회,28981,2024-12-30 08:18:56
참치회,8877,2024-12-30 16:33:56
