menu,price,order_time
닭강정,26721,2024-12-30 05:54:56
떡볶이,26549,2024-12-30 09:30:56
감자튀김,4096,2024-12-29 23:49:56
떡볶이,16809,2024-12-30 09:16:56
떡볶이,9938,2024-12-30 06:30:56
떡볶이,22085,2024-12-30 17:06:56
떡볶이,18408,2024-12-30 15:35:56
떡볶이,15433,2024-12-29 22:08:56
닭강정,9416,2024-12-30 01:52:56
닭강정,16995,2024-12-29 18:14:56
떡볶이,17727,2024-12-30 05:00:56
떡볶이,11755,2024-12-30 10:46:56
감자튀김,11373,2024-12-30 07:30:56
떡볶이,21831,2024-12-30 16:21:56
감자튀김,24437,2024-12-30 02:36:56
감자튀김,26543,2024-12-29 19:57:56
닭강정,7389,2024-12-30 04:41:56
떡볶이,9712,2024-12-30 07:56:56
떡볶이,23074,2024-12-29 22:36:56
떡볶이,22892,2024-12-30 03:53:56
닭강정,24158,2024-12-30 05:05:56
떡볶이,7417,2024-12-29 23:20:56
감자튀김,16251,2024-12-30 02:13:56
떡볶이,16918,2024-12-29 18:43:56
감자튀김,22734,2024-12-30 16:44:56
닭강정,28877,2024-12-30 00:44:56
닭강정,3032,2024-12-30 15:52:56
떡볶이,15911,2024-12-29 20:06:56
감자튀김,14089,2024-12-30 05:28:56
떡볶이,1375,2024-12-29 23:48:56
감자튀김,11550,2024-12-30 05:11:56
닭강정,5083,2024-12-30 08:06:56
닭강정,21941,2024-12-30 17:04:56
떡볶이,4624,2024-12-30 11:46:56
떡볶이,9272,2024-12-30 14:45:56
닭강정,22029,2024-12-29 18:15:56
닭강정,14320,2024-12-29 22:24:56
감자튀김,9101,2024-12-30 14:34:56
닭강정,7925,2024-12-29 22:08:56
감자튀김,29676,2024-12-30 12:35:56
닭강정,8328,2024-12-29 23:47:56
닭강정,25654,2024-12-30 00:06:56
떡볶이,13040,2024-12-30 09:41:56
감자튀김,23445,2024-12-30 05:07:56
감자튀김,23280,2024-12-30 10:12:56
감자튀김,19636,2024-12-30 13:08:56
떡볶이,25691,2024-12-30 01:30:56
떡볶이,23683,2024-12-30 11:36:56
닭강정,12817,2024-12-30 15:48:56
감자튀김,19940,2024-12-29 19:27:56
떡볶이,13028,2024-12-30 14:13:56
감자튀김,23547,2024-12-29 20:44:56
감자튀김,10925,2024-12-30 06:19:56
떡볶이,6007,2024-12-30 13:20:56
떡볶이,14846,2024-12-30 14:46:56
감자튀김,22390,2024-12-29 17:30:56
감자튀김,24828,2024-12-30 05:47:56
닭강정,1802,2024-12-30 15:54:56
감자튀김,23705,2024-12-29 18:43:56
떡볶이,27436,2024-12-30 15:33:56
감자튀김,13760,2024-12-29 20:04:56
닭강정,20392,2024-12-30 12:38:56
떡볶이,15591,2024-12-30 01:36:56
떡볶이,7873,2024-12-30 13:29:56
감자튀김,2026,2024-12-30 11:57:56
감자튀김,28924,2024-12-30 03:26:56
감자튀김,14896,2024-12-30 13:21:56
떡볶이,10067,2024-12-30 15:08:56
떡볶이,3577,2024-12-29 21:38:56
떡볶이,9862,2024-12-30 09:58:56
떡볶이,1440,2024-12-30 01:11:56
떡볶이,12843,2024-12-30 00:51:56
떡볶이,8682,2024-12-29 20:15:56
떡볶이,14778,2024-12-30 14:15:56
닭강정,12759,2024-12-30 04:49:56
감자튀김,21580,2024-12-30 01:41:56
닭강정,6624,2024-12-30 16:41:56
감자튀김,17167,2024-12-30 10:56:56
감자튀김,19221,2024-12-30 11:03:56
떡볶이,27112,2024-12-30 12:10:56
감자튀김,6954,2024-12-29 23:17:56
닭강정,4581,2024-12-30 10:53:56
닭강정,18934,2024-12-30 16:59:56
감자튀김,19139,2024-12-30 16:18:56
떡볶이,3712,2024-12-30 13:18:56
닭강정,19734,2024-12-30 13:49:56
닭강정,27496,2024-12-30 10:34:56
닭강정,26990,2024-12-30 04:14:56
감자튀김,19416,2024-12-30 01:42:56
감자튀김,11117,2024-12-30 04:52:56
닭강정,18614,2024-12-30 15:16:56
감자튀김,1622,2024-12-30 06:47:56
닭강정,4018,2024-12-30 10:10:56
떡볶이,25369,2024-12-29 21:00:56
떡볶이,1169,2024-12-29 23:35:56
닭강정,21609,2024-12-30 14:14:56
감자튀김,24842,2024-12-30 14:11:56
감자튀김,9278,2024-12-29 19:43:56
감자튀김,25017,2024-12-30 03:04:56
감자튀김,1609,2024-12-30 16:05:56
