menu,price,order_time
아메리카노,22409,2024-12-29 19:57:56
카푸치노,24189,2024-12-30 03:20:56
케이크,15956,2024-12-30 05:55:56
카푸치노,3017,2024-12-30 15:21:56
카푸치노,3035,2024-12-29 21:49:56
카푸치노,12076,2024-12-30 14:53:56
케이크,24559,2024-12-29 20:16:56
아메리카노,11824,2024-12-30 12:33:56
아메리카노,24785,2024-12-30 11:03:56
케이크,4212,2024-12-30 08:50:56
케이크,13407,2024-12-30 00:49:56
아메리카노,19145,2024-12-29 22:38:56
케이크,2257,2024-12-29 23:03:56
케이크,6338,2024-12-30 01:45:56
카푸치노,5484,2024-12-29 20:44:56
카푸치노,13001,2024-12-29 19:40:56
케이크,22660,2024-12-29 21:19:56
아메리카노,5892,2024-12-29 21:22:56
케이크,5881,2024-12-29 22:48:56
카푸치노,17305,2024-12-29 18:52:56
카푸치노,9500,2024-12-30 08:18:56
케이크,4135,2024-12-29 22:19:56
카푸치노,10192,2024-12-30 04:46:56
케이크,23876,2024-12-30 07:36:56
케이크,17258,2024-12-30 06:36:56
카푸치노,11097,2024-12-30 03:50:56
카푸치노,17480,2024-12-30 08:16:56
아메리카노,24510,2024-12-30 13:16:56
카푸치노,11094,2024-12-29 22:14:56
케이크,15167,2024-12-30 04:32:56
아메리카노,10369,2024-12-30 00:47:56
아메리카노,13103,2024-12-30 00:41:56
카푸치노,18647,2024-12-30 16:21:56
케이크,5291,2024-12-30 09:47:56
케이크,21045,2024-12-29 21:07:56
카푸치노,6681,2024-12-29 21:14:56
아메리카노,14994,2024-12-30 08:36:56
카푸치노,10923,2024-12-30 01:13:56
케이크,23347,2024-12-30 16:50:56
아메리카노,9752,2024-12-29 18:51:56
아메리카노,1437,2024-12-30 11:56:56
케이크,1296,2024-12-30 15:35:56
카푸치노,29069,2024-12-29 23:54:56
케이크,25700,2024-12-30 09:13:56
카푸치노,17801,2024-12-30 00:06:56
케이크,17181,2024-12-30 15:07:56
케이크,17454,2024-12-30 16:57:56
케이크,3016,2024-12-29 21:12:56
카푸치노,17266,2024-12-30 06:11:56
카푸치노,9484,2024-12-29 23:02:56
케이크,26367,2024-12-29 19:14:56
케이크,20944,2024-12-29 22:25:56
카푸치노,1861,2024-12-30 11:24:56
케이크,5137,2024-12-29 23:54:56
카푸치노,22396,2024-12-29 22:07:56
케이크,15074,2024-12-30 15:07:56
카푸치노,25711,2024-12-30 05:09:56
케이크,23900,2024-12-30 01:14:56
케이크,22612,2024-12-29 23:16:56
케이크,21879,2024-12-29 19:57:56
케이크,3132,2024-12-30 03:17:56
카푸치노,9807,2024-12-30 06:01:56
카푸치노,16740,2024-12-29 17:25:56
케이크,11846,2024-12-30 02:07:56
아메리카노,11576,2024-12-30 04:09:56
카푸치노,23131,2024-12-30 12:11:56
케이크,7372,2024-12-29 19:53:56
카푸치노,29412,2024-12-30 13:31:56
케이크,1936,2024-12-30 09:42:56
아메리카노,16319,2024-12-30 17:17:56
아메리카노,9248,2024-12-29 17:48:56
케이크,4428,2024-12-30 06:47:56
카푸치노,11833,2024-12-30 13:18:56
케이크,18177,2024-12-30 13:12:56
아메리카노,7206,2024-12-30 12:18:56
케이크,10890,2024-12-30 15:23:56
케이크,14403,2024-12-29 23:29:56
케이크,12126,2024-12-30 09:19:56
케이크,8306,2024-12-30 00:33:56
카푸치노,14528,2024-12-30 16:25:56
아메리카노,8583,2024-12-30 10:11:56
카푸치노,10042,2024-12-30 16:02:56
케이크,29286,2024-12-29 22:06:56
케이크,11467,2024-12-29 23:45:56
아메리카노,25914,2024-12-30 04:55:56
아메리카노,8664,2024-12-30 15:13:56
케이크,10699,2024-12-30 10:26:56
카푸치노,28688,2024-12-30 16:15:56
케이크,20875,2024-12-29 19:54:56
아메리카노,28107,2024-12-30 01:55:56
카푸치노,20076,2024-12-30 02:16:56
카푸치노,13713,2024-12-30 05:05:56
아메리카노,12834,2024-12-30 02:44:56
케이크,10532,2024-12-30 08:34:56
케이크,7657,2024-12-30 08:51:56
아메리카노,14211,2024-12-29 20:45:56
케이크,21868,2024-12-30 06:18:56
케이크,17555,2024-12-30 01:57:56
아메리카노,26869,2024-12-30 13:36:56
카푸치노,20953,2024-12-30 14:52:56
