menu,price,order_time
아메리카노,10477,2024-12-30 03:15:56
케이크,10090,2024-12-30 11:49:56
케이크,20451,2024-12-30 16:34:56
카푸치노,28713,2024-12-30 04:42:56
케이크,4894,2024-12-30 09:49:56
아메리카노,23536,2024-12-30 10:28:56
케이크,13397,2024-12-30 01:30:56
카푸치노,28328,2024-12-30 04:01:56
아메리카노,26009,2024-12-30 03:41:56
아메리카노,8758,2024-12-29 23:36:56
케이크,23585,2024-12-29 20:57:56
케이크,28285,2024-12-30 12:42:56
카푸치노,24271,2024-12-30 02:59:56
케이크,18454,2024-12-29 20:52:56
카푸치노,27804,2024-12-30 01:59:56
아메리카노,15842,2024-12-30 07:15:56
케이크,13870,2024-12-30 01:28:56
아메리카노,11261,2024-12-30 16:29:56
케이크,7075,2024-12-29 21:39:56
케이크,27938,2024-12-30 00:14:56
케이크,14414,2024-12-29 20:12:56
케이크,8658,2024-12-30 16:40:56
카푸치노,4940,2024-12-30 15:05:56
아메리카노,23248,2024-12-29 23:53:56
아메리카노,23728,2024-12-29 21:44:56
카푸치노,12137,2024-12-30 05:31:56
아메리카노,4898,2024-12-29 21:16:56
카푸치노,12691,2024-12-30 11:56:56
아메리카노,21892,2024-12-30 09:24:56
카푸치노,14504,2024-12-30 03:48:56
아메리카노,28335,2024-12-29 23:36:56
케이크,24569,2024-12-30 16:02:56
카푸치노,4748,2024-12-29 23:32:56
아메리카노,25765,2024-12-30 11:32:56
케이크,12972,2024-12-30 04:38:56
케이크,18660,2024-12-30 06:26:56
케이크,29904,2024-12-30 08:22:56
케이크,3680,2024-12-30 07:13:56
카푸치노,13787,2024-12-30 07:55:56
카푸치노,23840,2024-12-30 04:13:56
카푸치노,24190,2024-12-30 08:52:56
아메리카노,10070,2024-12-30 01:11:56
아메리카노,11150,2024-12-30 12:27:56
아메리카노,14842,2024-12-30 01:54:56
케이크,17069,2024-12-29 23:24:56
아메리카노,2004,2024-12-29 19:04:56
카푸치노,25854,2024-12-30 11:55:56
아메리카노,21929,2024-12-30 01:33:56
아메리카노,5159,2024-12-30 02:50:56
카푸치노,18863,2024-12-30 03:07:56
케이크,15337,2024-12-30 07:55:56
케이크,26208,2024-12-30 09:15:56
카푸치노,16507,2024-12-30 06:34:56
케이크,12244,2024-12-30 13:24:56
케이크,13086,2024-12-30 07:10:56
아메리카노,17736,2024-12-30 11:10:56
케이크,3318,2024-12-30 07:07:56
아메리카노,13130,2024-12-30 06:16:56
카푸치노,11992,2024-12-30 16:12:56
케이크,15976,2024-12-29 22:47:56
아메리카노,5007,2024-12-30 11:39:56
케이크,2063,2024-12-30 10:07:56
카푸치노,27185,2024-12-29 19:23:56
카푸치노,5687,2024-12-30 02:54:56
카푸치노,25193,2024-12-30 11:32:56
아메리카노,14239,2024-12-30 11:20:56
아메리카노,22836,2024-12-30 01:36:56
아메리카노,24439,2024-12-30 07:09:56
케이크,26570,2024-12-30 16:22:56
아메리카노,11323,2024-12-30 01:36:56
아메리카노,12795,2024-12-29 20:51:56
카푸치노,21548,2024-12-30 13:32:56
카푸치노,25420,2024-12-30 08:59:56
케이크,20006,2024-12-30 15:15:56
아메리카노,17315,2024-12-30 09:19:56
아메리카노,5339,2024-12-29 18:09:56
카푸치노,7810,2024-12-29 22:08:56
카푸치노,6942,2024-12-30 17:02:56
아메리카노,17690,2024-12-30 15:12:56
아메리카노,10833,2024-12-29 19:16:56
카푸치노,4498,2024-12-30 08:49:56
케이크,22298,2024-12-30 06:14:56
케이크,29809,2024-12-29 20:02:56
케이크,28464,2024-12-30 14:44:56
카푸치노,12354,2024-12-30 09:01:56
아메리카노,24952,2024-12-30 03:46:56
카푸치노,29084,2024-12-30 07:16:56
아메리카노,27354,2024-12-30 11:47:56
카푸치노,10040,2024-12-30 01:28:56
아메리카노,14828,2024-12-30 06:40:56
카푸치노,18763,2024-12-29 21:13:56
아메리카노,27210,2024-12-29 21:46:56
아메리카노,21501,2024-12-29 23:47:56
아메리카노,2447,2024-12-30 07:21:56
케이크,24783,2024-12-30 16:11:56
케이크,21042,2024-12-30 09:45:56
아메리카노,27909,2024-12-29 23:19:56
카푸치노,14883,2024-12-30 00:37:56
케이크,16219,2024-12-29 21:15:56
케이크,20187,2024-12-29 17:25:56
