menu,price,order_time
떡볶이,24758,2024-12-30 15:31:56
떡볶이,8083,2024-12-30 13:13:56
만두,1853,2024-12-30 00:31:56
김밥,14805,2024-12-29 18:56:56
만두,29593,2024-12-30 00:48:56
떡볶이,23980,2024-12-29 20:14:56
김밥,12539,2024-12-30 02:45:56
떡볶이,8149,2024-12-30 15:35:56
떡볶이,24761,2024-12-30 05:35:56
김밥,27487,2024-12-30 00:06:56
만두,18805,2024-12-30 03:29:56
떡볶이,14313,2024-12-30 14:21:56
김밥,25195,2024-12-29 21:53:56
김밥,8228,2024-12-30 01:41:56
김밥,26008,2024-12-30 07:02:56
떡볶이,1267,2024-12-30 11:19:56
만두,21020,2024-12-30 01:56:56
김밥,2163,2024-12-30 08:12:56
김밥,13132,2024-12-29 19:39:56
김밥,10731,2024-12-30 05:58:56
떡볶이,28297,2024-12-30 05:12:56
떡볶이,11776,2024-12-30 16:25:56
김밥,2938,2024-12-30 05:23:56
김밥,18062,2024-12-30 09:50:56
떡볶이,1083,2024-12-30 05:46:56
떡볶이,8300,2024-12-30 02:12:56
만두,7606,2024-12-30 04:56:56
김밥,6793,2024-12-30 06:11:56
김밥,12746,2024-12-30 14:13:56
만두,15121,2024-12-30 03:35:56
만두,24763,2024-12-30 08:38:56
떡볶이,21595,2024-12-30 03:33:56
김밥,10934,2024-12-30 08:50:56
떡볶이,13113,2024-12-30 06:01:56
만두,9701,2024-12-29 23:45:56
떡볶이,15429,2024-12-30 04:56:56
떡볶이,3875,2024-12-29 19:18:56
김밥,13352,2024-12-30 14:08:56
김밥,26024,2024-12-30 01:55:56
김밥,8254,2024-12-29 22:42:56
떡볶이,8857,2024-12-30 02:46:56
김밥,26662,2024-12-30 14:02:56
만두,26076,2024-12-30 09:11:56
떡볶이,14312,2024-12-30 03:09:56
김밥,7529,2024-12-30 17:07:56
만두,27618,2024-12-29 21:09:56
김밥,29880,2024-12-29 23:22:56
떡볶이,13369,2024-12-30 15:56:56
김밥,11913,2024-12-30 07:44:56
만두,6085,2024-12-29 21:25:56
떡볶이,1438,2024-12-30 01:43:56
떡볶이,12915,2024-12-29 18:10:56
김밥,22085,2024-12-30 12:02:56
김밥,23784,2024-12-29 17:56:56
만두,5971,2024-12-30 07:12:56
김밥,17595,2024-12-30 16:45:56
만두,17186,2024-12-30 09:53:56
김밥,10082,2024-12-30 16:54:56
만두,2627,2024-12-30 12:49:56
김밥,3140,2024-12-29 21:14:56
떡볶이,3212,2024-12-30 04:47:56
김밥,1142,2024-12-30 06:54:56
김밥,20609,2024-12-30 15:29:56
만두,5781,2024-12-29 22:37:56
떡볶이,5246,2024-12-30 17:06:56
김밥,23136,2024-12-30 15:05:56
만두,16940,2024-12-29 18:19:56
만두,20661,2024-12-30 08:43:56
김밥,2486,2024-12-30 14:17:56
만두,19455,2024-12-30 06:13:56
김밥,22981,2024-12-30 03:11:56
만두,20227,2024-12-30 01:18:56
떡볶이,23782,2024-12-30 17:04:56
떡볶이,29394,2024-12-30 04:23:56
김밥,13273,2024-12-30 16:37:56
만두,11577,2024-12-30 00:05:56
김밥,10130,2024-12-30 07:54:56
김밥,21519,2024-12-30 09:32:56
떡볶이,2566,2024-12-29 19:54:56
만두,14147,2024-12-30 00:30:56
만두,5751,2024-12-30 16:46:56
만두,19722,2024-12-30 14:52:56
만두,1077,2024-12-30 14:43:56
만두,29363,2024-12-30 01:06:56
김밥,4080,2024-12-29 23:07:56
김밥,2158,2024-12-30 10:05:56
김밥,28159,2024-12-30 12:23:56
김밥,15237,2024-12-30 06:20:56
떡볶이,25706,2024-12-30 09:16:56
떡볶이,29487,2024-12-30 06:35:56
떡볶이,13741,2024-12-29 22:16:56
만두,2081,2024-12-30 07:21:56
김밥,11792,2024-12-30 05:47:56
만두,15507,2024-12-30 09:01:56
김밥,6441,2024-12-29 21:29:56
김밥,24356,2024-12-29 22:14:56
떡볶이,9238,2024-12-30 12:29:56
만두,3127,2024-12-30 09:22:56
만두,5980,2024-12-30 10:05:56
만두,11089,2024-12-29 22:51:56
