menu,price,order_time
케이크,15936,2024-12-30 10:44:57
케이크,4373,2024-12-30 01:08:57
카푸치노,7519,2024-12-30 06:44:57
케이크,9394,2024-12-30 08:56:57
케이크,11681,2024-12-30 08:22:57
케이크,9529,2024-12-30 06:33:57
케이크,21970,2024-12-30 13:11:57
카푸치노,22891,2024-12-30 14:10:57
카푸치노,24641,2024-12-30 13:37:57
카푸치노,8660,2024-12-29 19:45:57
아메리카노,5948,2024-12-30 03:06:57
아메리카노,8151,2024-12-30 11:24:57
케이크,11849,2024-12-30 12:56:57
아메리카노,3777,2024-12-30 14:25:57
케이크,10566,2024-12-29 18:58:57
아메리카노,17572,2024-12-29 23:17:57
카푸치노,23066,2024-12-30 10:19:57
케이크,1930,2024-12-29 18:49:57
아메리카노,17021,2024-12-30 08:36:57
케이크,21621,2024-12-29 22:06:57
아메리카노,8765,2024-12-29 19:26:57
케이크,13057,2024-12-30 07:16:57
카푸치노,7973,2024-12-30 14:48:57
카푸치노,15000,2024-12-29 21:25:57
케이크,15084,2024-12-30 00:39:57
아메리카노,12918,2024-12-30 04:07:57
케이크,23940,2024-12-30 07:38:57
케이크,16319,2024-12-30 09:36:57
케이크,16832,2024-12-30 16:42:57
카푸치노,14073,2024-12-29 20:24:57
케이크,8213,2024-12-30 07:46:57
카푸치노,1995,2024-12-30 09:27:57
카푸치노,2703,2024-12-29 18:50:57
카푸치노,20170,2024-12-30 14:19:57
케이크,26933,2024-12-30 14:34:57
아메리카노,15995,2024-12-29 20:48:57
아메리카노,2756,2024-12-29 19:13:57
케이크,18053,2024-12-30 04:14:57
케이크,23528,2024-12-30 15:00:57
아메리카노,15379,2024-12-30 03:39:57
아메리카노,13366,2024-12-30 08:54:57
카푸치노,12068,2024-12-30 16:43:57
카푸치노,14733,2024-12-30 02:21:57
케이크,9568,2024-12-30 13:22:57
케이크,4453,2024-12-29 20:25:57
아메리카노,7042,2024-12-29 19:01:57
아메리카노,18548,2024-12-29 23:55:57
아메리카노,20762,2024-12-30 09:44:57
케이크,9414,2024-12-30 03:31:57
케이크,18925,2024-12-30 06:17:57
케이크,23813,2024-12-30 12:00:57
카푸치노,29449,2024-12-30 15:43:57
케이크,23017,2024-12-30 00:03:57
케이크,11133,2024-12-29 22:04:57
케이크,3125,2024-12-30 11:27:57
아메리카노,22433,2024-12-30 06:12:57
아메리카노,28774,2024-12-29 18:55:57
케이크,23308,2024-12-30 00:35:57
아메리카노,3481,2024-12-29 20:02:57
카푸치노,5652,2024-12-30 06:42:57
아메리카노,9007,2024-12-29 21:38:57
아메리카노,25636,2024-12-30 12:22:57
케이크,13517,2024-12-30 08:56:57
카푸치노,22251,2024-12-30 09:29:57
아메리카노,15743,2024-12-30 07:08:57
카푸치노,23312,2024-12-30 12:45:57
카푸치노,4225,2024-12-30 12:12:57
케이크,2500,2024-12-29 22:33:57
아메리카노,2133,2024-12-30 14:30:57
아메리카노,23146,2024-12-29 23:47:57
아메리카노,3471,2024-12-30 02:25:57
케이크,6871,2024-12-30 06:35:57
아메리카노,7594,2024-12-30 10:15:57
카푸치노,27557,2024-12-30 06:10:57
카푸치노,8402,2024-12-30 10:17:57
아메리카노,18820,2024-12-29 19:15:57
카푸치노,20490,2024-12-30 08:38:57
카푸치노,16410,2024-12-30 04:21:57
카푸치노,6100,2024-12-30 06:53:57
아메리카노,18960,2024-12-30 11:16:57
아메리카노,2041,2024-12-30 00:05:57
아메리카노,5617,2024-12-30 04:42:57
카푸치노,20705,2024-12-29 18:22:57
케이크,19510,2024-12-29 20:45:57
아메리카노,9909,2024-12-29 20:03:57
아메리카노,1103,2024-12-30 11:41:57
아메리카노,28501,2024-12-30 08:34:57
아메리카노,12046,2024-12-30 02:48:57
카푸치노,5350,2024-12-30 10:31:57
아메리카노,24360,2024-12-30 09:15:57
카푸치노,15224,2024-12-30 03:30:57
카푸치노,26683,2024-12-30 11:28:57
케이크,11602,2024-12-30 08:48:57
케이크,15118,2024-12-29 19:41:57
아메리카노,7046,2024-12-30 12:03:57
카푸치노,10412,2024-12-30 11:33:57
아메리카노,9397,2024-12-29 18:23:57
카푸치노,24925,2024-12-29 20:56:57
아메리카노,13511,2024-12-30 13:56:57
아메리카노,23759,2024-12-30 08:40:57
