menu,price,order_time
케이크,24473,2024-12-29 21:26:56
카푸치노,3778,2024-12-30 12:41:56
아메리카노,20359,2024-12-30 08:56:56
케이크,7691,2024-12-30 14:06:56
아메리카노,28104,2024-12-29 20:58:56
카푸치노,11327,2024-12-30 03:37:56
카푸치노,2281,2024-12-30 15:17:56
케이크,8134,2024-12-30 10:48:56
케이크,13612,2024-12-29 23:53:56
케이크,26564,2024-12-30 01:05:56
아메리카노,16537,2024-12-29 18:02:56
카푸치노,10697,2024-12-29 20:22:56
케이크,28155,2024-12-29 22:02:56
아메리카노,15712,2024-12-30 16:29:56
아메리카노,11973,2024-12-30 09:31:56
아메리카노,19746,2024-12-29 20:43:56
아메리카노,17849,2024-12-30 02:05:56
케이크,15087,2024-12-30 06:50:56
카푸치노,15583,2024-12-29 19:44:56
케이크,25432,2024-12-30 10:26:56
카푸치노,10725,2024-12-30 13:44:56
아메리카노,9997,2024-12-30 10:19:56
아메리카노,28559,2024-12-29 19:43:56
아메리카노,15537,2024-12-30 06:19:56
케이크,7237,2024-12-30 02:08:56
케이크,18192,2024-12-30 07:29:56
카푸치노,1414,2024-12-30 04:42:56
케이크,7185,2024-12-30 13:30:56
카푸치노,28582,2024-12-29 18:49:56
아메리카노,22456,2024-12-30 07:11:56
아메리카노,14304,2024-12-30 05:32:56
케이크,18517,2024-12-29 23:25:56
카푸치노,26740,2024-12-29 20:50:56
아메리카노,12350,2024-12-29 21:19:56
카푸치노,14810,2024-12-30 10:22:56
케이크,9083,2024-12-29 23:06:56
카푸치노,27024,2024-12-30 05:38:56
카푸치노,24919,2024-12-30 11:34:56
아메리카노,2430,2024-12-30 01:52:56
카푸치노,26459,2024-12-29 23:43:56
케이크,19718,2024-12-29 23:13:56
아메리카노,10117,2024-12-29 23:22:56
카푸치노,19505,2024-12-29 22:59:56
아메리카노,2239,2024-12-30 04:22:56
카푸치노,26451,2024-12-30 07:52:56
카푸치노,2559,2024-12-29 18:11:56
아메리카노,28433,2024-12-30 05:24:56
카푸치노,29543,2024-12-30 04:12:56
케이크,19638,2024-12-30 06:55:56
카푸치노,12332,2024-12-29 19:28:56
아메리카노,14592,2024-12-30 04:16:56
아메리카노,3715,2024-12-30 04:44:56
아메리카노,1955,2024-12-30 08:47:56
카푸치노,19116,2024-12-29 22:37:56
카푸치노,3240,2024-12-30 12:41:56
아메리카노,12261,2024-12-29 23:58:56
카푸치노,25139,2024-12-30 05:12:56
아메리카노,17959,2024-12-30 04:20:56
케이크,16290,2024-12-30 10:10:56
카푸치노,25695,2024-12-30 12:49:56
카푸치노,7733,2024-12-29 23:30:56
케이크,20821,2024-12-30 09:04:56
케이크,22793,2024-12-30 02:08:56
케이크,17970,2024-12-29 18:19:56
카푸치노,12331,2024-12-29 23:22:56
아메리카노,23689,2024-12-29 23:19:56
카푸치노,22081,2024-12-30 02:00:56
아메리카노,28998,2024-12-30 00:57:56
케이크,22594,2024-12-30 06:27:56
아메리카노,27058,2024-12-30 02:41:56
카푸치노,11362,2024-12-30 09:05:56
아메리카노,1581,2024-12-30 07:02:56
카푸치노,27171,2024-12-30 08:26:56
카푸치노,13039,2024-12-30 09:24:56
아메리카노,8862,2024-12-30 03:02:56
케이크,12774,2024-12-30 06:07:56
케이크,7393,2024-12-30 01:17:56
카푸치노,10770,2024-12-30 04:06:56
카푸치노,2477,2024-12-30 03:37:56
아메리카노,18727,2024-12-29 20:12:56
아메리카노,22152,2024-12-30 05:24:56
카푸치노,6000,2024-12-30 02:58:56
카푸치노,16760,2024-12-29 18:21:56
아메리카노,1632,2024-12-30 06:11:56
아메리카노,27047,2024-12-30 04:38:56
아메리카노,8682,2024-12-29 22:54:56
아메리카노,15729,2024-12-30 16:24:56
카푸치노,19863,2024-12-30 15:01:56
아메리카노,24518,2024-12-30 14:36:56
카푸치노,12508,2024-12-29 21:48:56
카푸치노,20934,2024-12-30 08:25:56
카푸치노,19021,2024-12-29 20:15:56
케이크,18814,2024-12-29 19:24:56
아메리카노,28070,2024-12-30 07:25:56
아메리카노,13952,2024-12-30 04:31:56
아메리카노,11197,2024-12-30 07:51:56
케이크,29779,2024-12-29 22:17:56
아메리카노,9952,2024-12-29 18:51:56
아메리카노,16321,2024-12-30 04:40:56
케이크,3293,2024-12-30 08:58:56
