menu,price,order_time
참치회,26594,2024-12-29 23:09:56
광어회,1245,2024-12-30 05:17:56
광어회,29674,2024-12-30 12:28:56
연어초밥,17571,2024-12-30 16:47:56
연어초밥,29545,2024-12-30 15:46:56
참치회,25338,2024-12-30 05:55:56
연어초밥,15714,2024-12-29 19:57:56
광어회,26430,2024-12-30 06:21:56
연어초밥,18531,2024-12-29 21:45:56
연어초밥,1947,2024-12-30 11:58:56
광어회,12351,2024-12-30 06:06:56
광어회,2779,2024-12-30 13:19:56
연어초밥,10638,2024-12-30 16:56:56
연어초밥,20858,2024-12-30 08:03:56
광어회,24626,2024-12-30 04:29:56
광어회,7791,2024-12-29 18:14:56
연어초밥,4477,2024-12-30 12:49:56
광어회,3393,2024-12-30 00:00:56
참치회,10098,2024-12-30 09:38:56
연어초밥,12941,2024-12-29 19:36:56
연어초밥,18229,2024-12-30 12:16:56
연어초밥,19497,2024-12-30 09:13:56
연어초밥,26443,2024-12-29 19:42:56
연어초밥,28535,2024-12-30 14:14:56
광어회,13455,2024-12-30 05:26:56
광어회,25478,2024-12-30 08:59:56
참치회,12132,2024-12-30 00:22:56
연어초밥,22146,2024-12-29 18:00:56
연어초밥,8949,2024-12-30 12:35:56
연어초밥,27003,2024-12-30 12:09:56
광어회,5725,2024-12-29 22:23:56
연어초밥,10112,2024-12-30 14:03:56
연어초밥,1699,2024-12-30 12:33:56
광어회,16473,2024-12-30 15:07:56
광어회,27061,2024-12-30 00:59:56
광어회,19827,2024-12-30 02:07:56
참치회,16692,2024-12-30 17:12:56
광어회,3631,2024-12-30 11:56:56
연어초밥,6230,2024-12-30 10:53:56
연어초밥,23517,2024-12-29 21:32:56
참치회,28670,2024-12-30 04:23:56
광어회,11466,2024-12-29 19:32:56
참치회,13879,2024-12-30 04:34:56
연어초밥,28314,2024-12-30 09:32:56
연어초밥,22641,2024-12-29 23:46:56
참치회,2444,2024-12-30 03:11:56
참치회,26874,2024-12-30 00:22:56
참치회,3323,2024-12-30 07:23:56
연어초밥,1433,2024-12-29 21:47:56
참치회,14030,2024-12-29 18:39:56
참치회,22041,2024-12-29 23:34:56
참치회,22777,2024-12-29 22:08:56
광어회,5786,2024-12-30 15:46:56
참치회,24239,2024-12-29 21:54:56
참치회,12127,2024-12-30 01:47:56
광어회,5784,2024-12-30 08:24:56
참치회,28331,2024-12-30 07:48:56
참치회,25318,2024-12-30 00:09:56
참치회,6656,2024-12-30 14:39:56
참치회,20629,2024-12-30 13:52:56
연어초밥,21806,2024-12-30 03:57:56
참치회,20116,2024-12-30 03:18:56
연어초밥,8256,2024-12-30 13:59:56
광어회,6599,2024-12-30 07:03:56
연어초밥,4340,2024-12-29 23:07:56
참치회,14598,2024-12-30 01:29:56
참치회,18897,2024-12-30 12:55:56
광어회,14341,2024-12-29 19:08:56
광어회,10715,2024-12-30 15:32:56
참치회,14949,2024-12-30 01:54:56
참치회,29169,2024-12-30 09:58:56
연어초밥,18191,2024-12-29 17:44:56
참치회,13552,2024-12-29 20:06:56
참치회,15647,2024-12-30 09:02:56
광어회,12672,2024-12-30 03:49:56
참치회,1532,2024-12-30 14:39:56
연어초밥,12431,2024-12-30 14:59:56
연어초밥,23421,2024-12-29 22:55:56
연어초밥,13311,2024-12-30 10:14:56
연어초밥,7370,2024-12-30 00:22:56
연어초밥,9768,2024-12-30 08:29:56
연어초밥,13109,2024-12-30 05:31:56
광어회,1572,2024-12-30 03:53:56
광어회,6804,2024-12-29 18:01:56
광어회,5937,2024-12-30 01:39:56
광어회,19355,2024-12-30 05:47:56
연어초밥,9187,2024-12-30 14:01:56
연어초밥,20361,2024-12-30 10:53:56
참치회,5577,2024-12-29 21:40:56
연어초밥,5714,2024-12-29 17:52:56
광어회,21271,2024-12-30 03:54:56
참치회,25718,2024-12-30 10:38:56
참치회,1647,2024-12-30 10:32:56
광어회,14167,2024-12-30 01:51:56
참치회,25302,2024-12-30 15:40:56
광어회,17532,2024-12-30 06:24:56
참치회,19010,2024-12-29 21:44:56
연어초밥,28016,2024-12-29 17:29:56
연어초밥,13995,2024-12-30 01:19:56
광어회,5271,2024-12-30 12:15:56
