menu,price,order_time
만두,1829,2024-12-30 15:13:57
만두,12811,2024-12-30 14:36:57
김밥,20077,2024-12-30 16:08:57
만두,9872,2024-12-30 04:19:57
만두,1307,2024-12-30 09:07:57
만두,5594,2024-12-30 03:32:57
떡볶이,9660,2024-12-30 09:08:57
만두,26993,2024-12-29 17:57:57
김밥,21463,2024-12-29 18:16:57
떡볶이,24306,2024-12-30 12:18:57
김밥,11495,2024-12-30 01:07:57
김밥,10499,2024-12-30 04:52:57
만두,24362,2024-12-30 06:47:57
떡볶이,17812,2024-12-29 22:12:57
떡볶이,5543,2024-12-29 22:18:57
만두,2290,2024-12-30 06:51:57
김밥,13618,2024-12-30 12:10:57
만두,9197,2024-12-30 05:18:57
만두,16763,2024-12-30 04:31:57
떡볶이,23885,2024-12-29 18:55:57
김밥,7492,2024-12-29 22:26:57
떡볶이,28122,2024-12-30 16:07:57
만두,5066,2024-12-30 14:50:57
만두,8824,2024-12-30 10:13:57
김밥,7684,2024-12-30 11:18:57
김밥,20809,2024-12-30 15:57:57
김밥,19233,2024-12-29 21:02:57
김밥,10882,2024-12-29 19:40:57
떡볶이,5478,2024-12-30 13:08:57
김밥,20958,2024-12-29 18:27:57
만두,9166,2024-12-29 23:17:57
만두,26870,2024-12-30 07:00:57
만두,2790,2024-12-29 22:47:57
떡볶이,28640,2024-12-30 14:38:57
떡볶이,14840,2024-12-29 23:27:57
만두,19883,2024-12-29 19:31:57
만두,8718,2024-12-30 06:06:57
김밥,24256,2024-12-30 00:14:57
떡볶이,1229,2024-12-30 09:10:57
김밥,13382,2024-12-30 15:32:57
만두,18216,2024-12-30 06:34:57
김밥,29958,2024-12-30 14:58:57
만두,4476,2024-12-30 17:20:57
김밥,19434,2024-12-30 04:12:57
김밥,19153,2024-12-30 14:13:57
떡볶이,19669,2024-12-30 12:19:57
만두,1151,2024-12-30 10:01:57
떡볶이,28315,2024-12-30 01:39:57
만두,25062,2024-12-29 21:36:57
떡볶이,27636,2024-12-30 11:07:57
김밥,12164,2024-12-29 20:59:57
떡볶이,2803,2024-12-30 02:27:57
떡볶이,12922,2024-12-30 10:02:57
떡볶이,28800,2024-12-30 14:07:57
만두,28799,2024-12-30 03:03:57
김밥,11806,2024-12-30 01:46:57
김밥,24389,2024-12-30 16:30:57
김밥,13484,2024-12-30 13:24:57
떡볶이,18386,2024-12-30 07:27:57
떡볶이,29980,2024-12-29 20:16:57
떡볶이,17239,2024-12-30 02:58:57
김밥,12223,2024-12-30 05:31:57
떡볶이,15257,2024-12-30 12:11:57
만두,19259,2024-12-30 11:34:57
떡볶이,4098,2024-12-30 04:24:57
만두,12327,2024-12-30 12:13:57
떡볶이,23746,2024-12-30 16:11:57
만두,27354,2024-12-30 03:31:57
떡볶이,22937,2024-12-29 23:33:57
만두,4661,2024-12-30 03:43:57
김밥,15570,2024-12-30 00:31:57
만두,16909,2024-12-30 13:25:57
김밥,3095,2024-12-30 08:47:57
만두,25398,2024-12-30 10:07:57
김밥,15410,2024-12-30 04:31:57
김밥,25557,2024-12-30 08:26:57
김밥,5122,2024-12-29 17:34:57
떡볶이,25116,2024-12-30 06:39:57
만두,27541,2024-12-30 17:21:57
만두,16645,2024-12-30 11:29:57
만두,19530,2024-12-30 17:19:57
김밥,20869,2024-12-30 10:00:57
떡볶이,1859,2024-12-30 01:15:57
만두,5979,2024-12-29 20:38:57
떡볶이,6361,2024-12-30 10:28:57
떡볶이,9077,2024-12-30 04:03:57
떡볶이,7552,2024-12-30 06:38:57
떡볶이,13919,2024-12-30 11:02:57
김밥,10962,2024-12-30 04:04:57
만두,16689,2024-12-30 01:03:57
떡볶이,3467,2024-12-29 23:58:57
김밥,19281,2024-12-30 02:08:57
김밥,4001,2024-12-30 00:24:57
만두,16622,2024-12-29 20:00:57
김밥,9117,2024-12-29 19:29:57
떡볶이,19134,2024-12-30 17:00:57
떡볶이,20900,2024-12-29 18:47:57
김밥,11254,2024-12-29 21:38:57
만두,23138,2024-12-30 05:02:57
김밥,24046,2024-12-30 02:34:57
