menu,price,order_time
카푸치노,27328,2024-12-30 04:41:56
아메리카노,5861,2024-12-29 19:23:56
아메리카노,2231,2024-12-30 06:01:56
케이크,17752,2024-12-30 02:39:56
아메리카노,12071,2024-12-30 07:31:56
케이크,12612,2024-12-29 21:30:56
카푸치노,9520,2024-12-29 21:27:56
아메리카노,9950,2024-12-30 05:47:56
아메리카노,27308,2024-12-29 19:54:56
카푸치노,2991,2024-12-30 06:28:56
아메리카노,6856,2024-12-30 01:59:56
카푸치노,18935,2024-12-29 19:49:56
케이크,12970,2024-12-29 22:12:56
아메리카노,22329,2024-12-30 07:34:56
아메리카노,3234,2024-12-29 21:29:56
아메리카노,28139,2024-12-30 05:03:56
케이크,25869,2024-12-30 16:59:56
케이크,19992,2024-12-30 07:48:56
카푸치노,25844,2024-12-30 04:14:56
카푸치노,2042,2024-12-30 07:06:56
아메리카노,16550,2024-12-30 13:31:56
케이크,2429,2024-12-30 14:03:56
아메리카노,22806,2024-12-30 16:27:56
카푸치노,10149,2024-12-30 09:44:56
카푸치노,15545,2024-12-29 23:16:56
아메리카노,10790,2024-12-30 05:41:56
카푸치노,10885,2024-12-30 17:08:56
아메리카노,18741,2024-12-29 20:18:56
케이크,22029,2024-12-30 05:07:56
케이크,21544,2024-12-30 15:10:56
카푸치노,27286,2024-12-30 13:14:56
카푸치노,25866,2024-12-29 20:58:56
케이크,11246,2024-12-30 15:36:56
케이크,26896,2024-12-29 21:17:56
아메리카노,25671,2024-12-29 19:59:56
케이크,2668,2024-12-30 00:14:56
케이크,16400,2024-12-30 07:25:56
케이크,22008,2024-12-29 19:41:56
아메리카노,4779,2024-12-29 23:29:56
케이크,1062,2024-12-30 10:09:56
카푸치노,1228,2024-12-30 00:22:56
케이크,4456,2024-12-30 07:40:56
케이크,1474,2024-12-30 03:15:56
카푸치노,11624,2024-12-30 01:09:56
케이크,16805,2024-12-30 13:21:56
아메리카노,14357,2024-12-30 14:32:56
케이크,13319,2024-12-30 15:45:56
케이크,11791,2024-12-30 03:53:56
케이크,20392,2024-12-30 04:41:56
카푸치노,28194,2024-12-30 00:51:56
아메리카노,28021,2024-12-30 14:47:56
케이크,22410,2024-12-29 23:18:56
케이크,15486,2024-12-30 02:52:56
카푸치노,25312,2024-12-30 04:42:56
카푸치노,2061,2024-12-30 05:58:56
케이크,16104,2024-12-30 03:38:56
카푸치노,3879,2024-12-29 17:40:56
카푸치노,10748,2024-12-30 12:10:56
카푸치노,26983,2024-12-30 04:54:56
케이크,25540,2024-12-30 02:28:56
카푸치노,29295,2024-12-30 05:04:56
케이크,1631,2024-12-30 04:50:56
케이크,12191,2024-12-29 17:42:56
카푸치노,23158,2024-12-30 08:59:56
케이크,26579,2024-12-30 10:22:56
카푸치노,14252,2024-12-30 15:46:56
케이크,20839,2024-12-30 02:49:56
카푸치노,20379,2024-12-30 15:05:56
아메리카노,16075,2024-12-30 07:17:56
아메리카노,1872,2024-12-30 06:21:56
카푸치노,22531,2024-12-30 12:51:56
아메리카노,28328,2024-12-29 21:09:56
카푸치노,16644,2024-12-30 01:09:56
케이크,21584,2024-12-30 01:01:56
카푸치노,20943,2024-12-29 19:27:56
케이크,20762,2024-12-30 00:13:56
케이크,7762,2024-12-30 07:04:56
아메리카노,11945,2024-12-30 00:33:56
케이크,2654,2024-12-30 11:36:56
카푸치노,29089,2024-12-30 00:21:56
케이크,24132,2024-12-30 11:29:56
케이크,17426,2024-12-29 17:50:56
케이크,2636,2024-12-30 07:46:56
케이크,9825,2024-12-29 19:17:56
카푸치노,9756,2024-12-30 10:47:56
카푸치노,13327,2024-12-30 12:38:56
아메리카노,11082,2024-12-29 20:43:56
아메리카노,16379,2024-12-30 02:37:56
카푸치노,4702,2024-12-30 01:14:56
케이크,12536,2024-12-30 04:33:56
케이크,24463,2024-12-29 17:45:56
아메리카노,23652,2024-12-29 21:03:56
아메리카노,24775,2024-12-30 01:47:56
카푸치노,16489,2024-12-30 05:15:56
케이크,13441,2024-12-30 04:19:56
케이크,26805,2024-12-30 17:17:56
카푸치노,1568,2024-12-30 16:28:56
아메리카노,17581,2024-12-30 08:38:56
카푸치노,3409,2024-12-30 13:11:56
카푸치노,21866,2024-12-30 02:17:56
