menu,price,order_time
만두,26427,2024-12-30 09:53:56
만두,24287,2024-12-30 05:29:56
떡볶이,24451,2024-12-30 11:44:56
떡볶이,25905,2024-12-30 06:20:56
떡볶이,28528,2024-12-30 06:26:56
떡볶이,3796,2024-12-29 23:05:56
만두,28208,2024-12-30 17:11:56
만두,2539,2024-12-30 07:45:56
김밥,21927,2024-12-29 20:29:56
떡볶이,20081,2024-12-30 01:36:56
떡볶이,21290,2024-12-30 17:18:56
떡볶이,27661,2024-12-29 20:39:56
만두,26069,2024-12-30 07:41:56
떡볶이,18399,2024-12-30 07:35:56
만두,16434,2024-12-29 20:06:56
김밥,13694,2024-12-30 05:21:56
만두,24026,2024-12-30 09:30:56
김밥,15719,2024-12-29 17:49:56
떡볶이,13666,2024-12-29 19:29:56
김밥,4389,2024-12-29 19:43:56
떡볶이,29120,2024-12-30 12:46:56
떡볶이,23786,2024-12-29 18:52:56
만두,5978,2024-12-30 11:20:56
김밥,9836,2024-12-30 07:32:56
떡볶이,14346,2024-12-30 11:49:56
만두,20162,2024-12-30 12:36:56
만두,24602,2024-12-30 09:30:56
김밥,14493,2024-12-29 23:21:56
만두,25739,2024-12-30 10:32:56
김밥,21966,2024-12-30 09:23:56
떡볶이,22771,2024-12-29 22:20:56
김밥,15153,2024-12-30 12:40:56
만두,2200,2024-12-30 16:37:56
만두,21580,2024-12-30 13:52:56
김밥,8147,2024-12-30 01:01:56
떡볶이,25262,2024-12-30 16:46:56
김밥,21720,2024-12-29 20:39:56
떡볶이,20119,2024-12-30 05:28:56
떡볶이,4060,2024-12-29 20:52:56
만두,29413,2024-12-30 05:27:56
김밥,26053,2024-12-30 02:17:56
떡볶이,2593,2024-12-30 04:18:56
김밥,5418,2024-12-30 00:01:56
만두,20590,2024-12-29 18:50:56
떡볶이,1538,2024-12-29 18:39:56
만두,8333,2024-12-29 22:34:56
떡볶이,25255,2024-12-30 15:51:56
만두,5424,2024-12-29 20:59:56
김밥,28196,2024-12-30 08:27:56
떡볶이,23967,2024-12-29 23:38:56
만두,16025,2024-12-30 09:03:56
떡볶이,18176,2024-12-30 03:35:56
만두,4427,2024-12-30 16:06:56
만두,12689,2024-12-29 22:04:56
김밥,23004,2024-12-30 13:00:56
김밥,8720,2024-12-30 13:54:56
떡볶이,12835,2024-12-30 05:09:56
김밥,24817,2024-12-30 02:15:56
김밥,24028,2024-12-30 08:36:56
김밥,16709,2024-12-30 08:46:56
만두,22331,2024-12-30 00:39:56
만두,22609,2024-12-30 13:37:56
만두,28220,2024-12-30 03:32:56
만두,16050,2024-12-30 11:38:56
김밥,18485,2024-12-29 22:47:56
만두,29799,2024-12-30 15:32:56
만두,24213,2024-12-30 16:42:56
떡볶이,1454,2024-12-30 15:51:56
김밥,21983,2024-12-29 19:48:56
만두,3729,2024-12-30 12:32:56
떡볶이,20451,2024-12-29 18:47:56
김밥,4323,2024-12-29 21:10:56
김밥,28060,2024-12-30 00:33:56
떡볶이,7239,2024-12-30 17:14:56
만두,3035,2024-12-30 07:51:56
김밥,11727,2024-12-29 21:16:56
만두,16577,2024-12-30 17:13:56
만두,29997,2024-12-30 02:04:56
떡볶이,24924,2024-12-29 23:44:56
만두,26749,2024-12-29 20:23:56
떡볶이,25366,2024-12-30 07:32:56
떡볶이,26153,2024-12-29 17:27:56
김밥,2697,2024-12-30 11:17:56
김밥,27678,2024-12-29 20:23:56
떡볶이,22205,2024-12-30 15:38:56
만두,16661,2024-12-29 20:21:56
떡볶이,23133,2024-12-29 21:59:56
만두,4144,2024-12-30 13:50:56
만두,5222,2024-12-30 06:39:56
떡볶이,18937,2024-12-30 06:08:56
김밥,16682,2024-12-29 18:06:56
떡볶이,10274,2024-12-30 07:01:56
만두,28226,2024-12-30 07:03:56
떡볶이,7539,2024-12-29 18:59:56
만두,24196,2024-12-30 08:48:56
김밥,4486,2024-12-29 17:46:56
떡볶이,29572,2024-12-30 02:39:56
떡볶이,25926,2024-12-30 01:27:56
떡볶이,26228,2024-12-29 20:26:56
만두,3561,2024-12-30 09:18:56
