menu,price,order_time
케이크,5696,2024-12-30 12:47:56
카푸치노,24776,2024-12-30 01:24:56
카푸치노,20757,2024-12-30 10:23:56
케이크,23126,2024-12-30 16:03:56
카푸치노,7906,2024-12-30 10:42:56
케이크,5393,2024-12-29 18:32:56
카푸치노,10273,2024-12-29 22:47:56
아메리카노,8939,2024-12-30 02:14:56
아메리카노,7125,2024-12-30 05:38:56
케이크,26053,2024-12-29 18:49:56
케이크,4824,2024-12-30 04:17:56
아메리카노,22909,2024-12-30 06:46:56
아메리카노,21284,2024-12-30 07:20:56
아메리카노,19817,2024-12-30 10:56:56
케이크,19816,2024-12-30 13:09:56
케이크,7510,2024-12-30 15:28:56
케이크,28751,2024-12-29 18:30:56
케이크,24608,2024-12-30 07:03:56
케이크,26249,2024-12-29 23:39:56
아메리카노,28695,2024-12-30 16:57:56
케이크,19809,2024-12-29 19:54:56
아메리카노,28765,2024-12-30 02:00:56
카푸치노,26967,2024-12-30 03:08:56
케이크,3350,2024-12-30 00:38:56
카푸치노,7165,2024-12-29 23:00:56
아메리카노,3890,2024-12-30 14:40:56
아메리카노,6061,2024-12-29 23:01:56
아메리카노,2397,2024-12-29 18:14:56
케이크,26570,2024-12-29 20:21:56
카푸치노,10132,2024-12-30 10:20:56
아메리카노,21350,2024-12-30 06:51:56
아메리카노,5966,2024-12-30 04:57:56
카푸치노,24127,2024-12-30 06:11:56
카푸치노,28341,2024-12-29 22:58:56
카푸치노,18624,2024-12-30 03:41:56
아메리카노,28823,2024-12-29 22:00:56
아메리카노,28049,2024-12-30 07:12:56
아메리카노,9467,2024-12-29 17:40:56
아메리카노,9072,2024-12-30 16:47:56
카푸치노,25891,2024-12-30 03:28:56
아메리카노,6351,2024-12-30 15:36:56
아메리카노,7538,2024-12-30 04:50:56
카푸치노,9360,2024-12-29 18:59:56
아메리카노,10999,2024-12-30 02:46:56
카푸치노,12556,2024-12-30 11:34:56
아메리카노,11565,2024-12-30 02:27:56
아메리카노,20312,2024-12-30 07:32:56
케이크,7047,2024-12-30 09:47:56
아메리카노,1176,2024-12-29 21:31:56
케이크,5550,2024-12-29 18:03:56
아메리카노,15560,2024-12-30 03:51:56
케이크,28384,2024-12-30 04:01:56
케이크,20866,2024-12-30 12:13:56
카푸치노,13424,2024-12-30 11:30:56
아메리카노,7159,2024-12-29 20:01:56
케이크,22529,2024-12-30 13:55:56
아메리카노,3604,2024-12-30 14:54:56
아메리카노,11883,2024-12-30 04:29:56
아메리카노,14923,2024-12-30 02:14:56
케이크,23836,2024-12-30 06:33:56
카푸치노,3801,2024-12-30 09:37:56
케이크,13069,2024-12-29 19:55:56
카푸치노,3424,2024-12-30 14:05:56
아메리카노,12451,2024-12-29 19:47:56
카푸치노,10271,2024-12-30 10:32:56
아메리카노,19037,2024-12-30 01:34:56
케이크,9059,2024-12-30 14:34:56
카푸치노,9232,2024-12-30 05:25:56
아메리카노,6875,2024-12-30 05:02:56
카푸치노,16313,2024-12-30 05:54:56
케이크,11830,2024-12-30 15:01:56
아메리카노,25010,2024-12-30 01:10:56
케이크,4383,2024-12-30 12:11:56
카푸치노,17621,2024-12-30 00:38:56
카푸치노,12091,2024-12-30 17:15:56
카푸치노,10780,2024-12-30 13:30:56
케이크,20352,2024-12-30 05:50:56
케이크,8297,2024-12-30 01:02:56
케이크,19951,2024-12-30 11:06:56
카푸치노,1305,2024-12-30 04:22:56
카푸치노,25544,2024-12-30 14:55:56
카푸치노,28674,2024-12-30 10:01:56
카푸치노,27603,2024-12-30 10:03:56
케이크,15438,2024-12-30 12:09:56
아메리카노,9465,2024-12-30 00:36:56
케이크,27043,2024-12-29 23:41:56
카푸치노,17663,2024-12-30 17:02:56
케이크,2772,2024-12-30 15:13:56
아메리카노,28889,2024-12-30 09:52:56
아메리카노,21445,2024-12-30 15:28:56
카푸치노,3555,2024-12-29 23:59:56
카푸치노,23344,2024-12-29 22:40:56
아메리카노,1826,2024-12-30 03:55:56
카푸치노,9465,2024-12-30 13:31:56
케이크,18421,2024-12-30 01:11:56
카푸치노,26674,2024-12-29 23:47:56
케이크,9818,2024-12-30 16:48:56
카푸치노,7414,2024-12-30 00:38:56
카푸치노,26063,2024-12-30 16:08:56
아메리카노,3863,2024-12-30 05:15:56
