menu,price,order_time
아메리카노,26146,2024-12-30 06:54:56
케이크,8524,2024-12-30 16:40:56
케이크,9003,2024-12-29 22:16:56
아메리카노,23803,2024-12-30 04:57:56
케이크,4159,2024-12-29 22:14:56
케이크,24063,2024-12-29 21:46:56
아메리카노,16038,2024-12-30 00:48:56
케이크,10867,2024-12-30 00:45:56
아메리카노,2242,2024-12-29 19:28:56
케이크,27543,2024-12-30 01:03:56
카푸치노,19953,2024-12-30 14:38:56
아메리카노,13677,2024-12-30 03:00:56
케이크,10597,2024-12-30 07:32:56
아메리카노,15194,2024-12-29 21:35:56
카푸치노,15119,2024-12-30 16:34:56
아메리카노,10492,2024-12-30 14:25:56
카푸치노,20534,2024-12-30 09:57:56
카푸치노,2814,2024-12-30 14:04:56
아메리카노,14904,2024-12-29 17:40:56
카푸치노,12893,2024-12-29 18:16:56
카푸치노,21817,2024-12-30 09:59:56
케이크,14593,2024-12-29 19:05:56
카푸치노,14433,2024-12-30 01:25:56
카푸치노,19761,2024-12-29 17:41:56
케이크,3189,2024-12-29 18:26:56
아메리카노,22768,2024-12-30 08:28:56
케이크,24909,2024-12-29 22:38:56
케이크,2923,2024-12-29 20:52:56
케이크,9806,2024-12-30 10:28:56
케이크,12113,2024-12-30 13:44:56
케이크,11287,2024-12-30 01:31:56
아메리카노,27807,2024-12-30 09:30:56
카푸치노,26615,2024-12-30 14:14:56
아메리카노,11381,2024-12-29 21:34:56
케이크,10623,2024-12-30 12:03:56
케이크,12993,2024-12-30 03:17:56
카푸치노,6953,2024-12-30 06:07:56
아메리카노,10954,2024-12-30 17:06:56
아메리카노,1642,2024-12-29 20:28:56
카푸치노,28086,2024-12-29 20:03:56
아메리카노,29984,2024-12-30 15:43:56
아메리카노,4129,2024-12-29 22:54:56
케이크,20589,2024-12-30 17:04:56
케이크,17171,2024-12-29 23:12:56
아메리카노,6233,2024-12-30 09:27:56
카푸치노,4683,2024-12-29 21:17:56
카푸치노,5816,2024-12-30 13:02:56
케이크,19891,2024-12-30 06:45:56
케이크,23597,2024-12-30 12:12:56
케이크,13728,2024-12-30 14:41:56
카푸치노,15799,2024-12-30 11:53:56
케이크,28932,2024-12-30 06:23:56
케이크,14698,2024-12-30 07:46:56
카푸치노,26084,2024-12-30 02:45:56
카푸치노,14672,2024-12-30 09:23:56
아메리카노,9396,2024-12-30 04:17:56
아메리카노,23583,2024-12-30 06:53:56
카푸치노,22407,2024-12-30 12:03:56
카푸치노,2673,2024-12-29 23:15:56
아메리카노,25611,2024-12-29 17:40:56
케이크,2339,2024-12-29 20:43:56
카푸치노,1228,2024-12-30 08:14:56
아메리카노,12828,2024-12-30 08:59:56
케이크,26392,2024-12-30 10:27:56
케이크,27061,2024-12-30 00:21:56
카푸치노,3445,2024-12-29 21:26:56
아메리카노,28495,2024-12-30 06:29:56
아메리카노,20506,2024-12-30 06:33:56
아메리카노,6645,2024-12-30 08:02:56
케이크,1068,2024-12-29 18:28:56
카푸치노,14490,2024-12-30 00:34:56
카푸치노,17375,2024-12-30 09:09:56
아메리카노,21968,2024-12-30 08:03:56
케이크,20617,2024-12-29 22:43:56
케이크,25555,2024-12-30 06:39:56
케이크,5369,2024-12-29 20:00:56
아메리카노,8687,2024-12-30 06:26:56
카푸치노,4968,2024-12-30 11:28:56
카푸치노,21595,2024-12-30 00:21:56
카푸치노,17149,2024-12-29 20:31:56
아메리카노,17425,2024-12-29 23:26:56
카푸치노,29981,2024-12-30 12:20:56
아메리카노,24965,2024-12-30 13:57:56
케이크,3323,2024-12-29 23:53:56
아메리카노,27074,2024-12-30 05:45:56
아메리카노,7432,2024-12-29 23:11:56
카푸치노,22782,2024-12-30 08:43:56
카푸치노,12261,2024-12-30 14:44:56
케이크,9157,2024-12-29 18:48:56
아메리카노,9834,2024-12-30 14:29:56
카푸치노,3317,2024-12-30 05:50:56
카푸치노,9989,2024-12-29 23:12:56
아메리카노,25336,2024-12-30 02:36:56
카푸치노,13071,2024-12-30 05:25:56
케이크,14288,2024-12-30 14:43:56
아메리카노,8737,2024-12-29 20:31:56
케이크,15002,2024-12-30 16:17:56
아메리카노,17401,2024-12-30 00:48:56
카푸치노,28554,2024-12-30 04:50:56
아메리카노,21338,2024-12-29 22:43:56
