menu,price,order_time
케이크,7089,2024-12-30 07:08:56
아메리카노,2997,2024-12-30 00:25:56
케이크,9349,2024-12-29 18:36:56
카푸치노,20471,2024-12-30 15:51:56
아메리카노,8936,2024-12-30 08:53:56
아메리카노,4996,2024-12-30 04:12:56
카푸치노,2307,2024-12-30 05:33:56
케이크,4438,2024-12-29 23:33:56
카푸치노,14766,2024-12-30 05:17:56
카푸치노,18735,2024-12-30 07:08:56
카푸치노,1760,2024-12-29 21:37:56
카푸치노,15195,2024-12-30 12:40:56
카푸치노,24343,2024-12-29 19:38:56
케이크,7200,2024-12-29 23:42:56
케이크,18551,2024-12-30 11:41:56
카푸치노,27294,2024-12-30 02:10:56
카푸치노,2374,2024-12-30 11:38:56
카푸치노,15837,2024-12-30 12:15:56
아메리카노,8253,2024-12-29 23:09:56
카푸치노,2949,2024-12-30 03:43:56
아메리카노,15044,2024-12-30 16:56:56
아메리카노,29490,2024-12-29 22:32:56
카푸치노,24737,2024-12-30 04:18:56
케이크,14847,2024-12-30 08:36:56
카푸치노,14873,2024-12-30 04:06:56
케이크,1964,2024-12-30 15:51:56
카푸치노,20127,2024-12-29 18:32:56
케이크,10141,2024-12-30 09:26:56
케이크,28980,2024-12-30 11:38:56
아메리카노,26541,2024-12-29 18:55:56
카푸치노,4861,2024-12-29 19:19:56
아메리카노,17671,2024-12-30 06:28:56
아메리카노,2444,2024-12-30 17:07:56
아메리카노,9749,2024-12-30 08:30:56
케이크,29995,2024-12-30 03:41:56
카푸치노,20353,2024-12-29 20:02:56
케이크,26994,2024-12-30 09:54:56
케이크,2643,2024-12-29 19:22:56
케이크,2557,2024-12-30 02:15:56
카푸치노,9602,2024-12-29 21:00:56
카푸치노,3296,2024-12-29 19:06:56
케이크,8786,2024-12-30 10:42:56
카푸치노,18819,2024-12-29 20:12:56
아메리카노,11988,2024-12-30 04:21:56
케이크,5323,2024-12-29 22:29:56
아메리카노,5685,2024-12-30 07:31:56
카푸치노,21806,2024-12-30 09:08:56
아메리카노,6005,2024-12-30 05:47:56
케이크,20750,2024-12-30 09:02:56
케이크,3193,2024-12-30 02:15:56
카푸치노,29413,2024-12-29 19:16:56
케이크,5726,2024-12-30 10:19:56
카푸치노,16437,2024-12-30 12:07:56
케이크,4740,2024-12-29 18:21:56
아메리카노,16221,2024-12-30 05:34:56
케이크,19206,2024-12-30 11:58:56
카푸치노,11428,2024-12-30 03:48:56
케이크,29889,2024-12-29 18:55:56
카푸치노,7975,2024-12-30 01:40:56
카푸치노,4824,2024-12-30 15:06:56
아메리카노,2672,2024-12-30 04:16:56
카푸치노,3342,2024-12-29 22:33:56
카푸치노,15607,2024-12-30 09:19:56
아메리카노,22073,2024-12-29 19:47:56
아메리카노,22043,2024-12-30 02:00:56
케이크,15196,2024-12-30 15:08:56
카푸치노,12898,2024-12-30 11:36:56
케이크,13191,2024-12-30 02:21:56
아메리카노,17623,2024-12-29 19:56:56
카푸치노,23210,2024-12-30 07:03:56
카푸치노,20767,2024-12-29 17:26:56
케이크,7468,2024-12-30 17:10:56
아메리카노,10594,2024-12-29 23:20:56
케이크,3896,2024-12-30 17:09:56
카푸치노,4988,2024-12-29 21:01:56
케이크,7250,2024-12-29 20:48:56
아메리카노,13896,2024-12-30 03:46:56
카푸치노,11890,2024-12-29 22:40:56
아메리카노,14050,2024-12-30 04:09:56
케이크,13182,2024-12-29 22:31:56
케이크,13472,2024-12-30 05:12:56
케이크,7388,2024-12-30 06:33:56
카푸치노,9190,2024-12-30 07:03:56
아메리카노,22208,2024-12-29 17:55:56
케이크,8421,2024-12-30 10:19:56
케이크,27866,2024-12-30 00:24:56
케이크,7974,2024-12-30 16:50:56
카푸치노,27362,2024-12-30 08:43:56
케이크,10106,2024-12-30 04:44:56
아메리카노,17539,2024-12-29 19:43:56
케이크,2017,2024-12-30 06:41:56
카푸치노,1697,2024-12-29 21:42:56
케이크,23422,2024-12-29 23:21:56
케이크,7231,2024-12-29 20:16:56
카푸치노,22969,2024-12-29 22:26:56
카푸치노,29613,2024-12-29 22:56:56
케이크,14019,2024-12-30 08:23:56
아메리카노,21440,2024-12-30 08:38:56
카푸치노,18384,2024-12-29 19:48:56
아메리카노,26733,2024-12-30 08:18:56
