menu,price,order_time
아메리카노,16270,2024-12-30 05:21:56
카푸치노,26208,2024-12-30 11:07:56
케이크,23084,2024-12-30 04:00:56
카푸치노,8462,2024-12-30 14:17:56
케이크,1571,2024-12-30 10:38:56
케이크,3866,2024-12-29 17:52:56
카푸치노,6598,2024-12-30 00:25:56
아메리카노,10060,2024-12-30 01:08:56
케이크,28943,2024-12-30 00:08:56
케이크,10830,2024-12-30 04:25:56
아메리카노,15613,2024-12-30 14:03:56
케이크,8601,2024-12-30 07:21:56
카푸치노,5234,2024-12-30 09:38:56
아메리카노,22309,2024-12-30 08:54:56
아메리카노,15700,2024-12-29 22:06:56
아메리카노,22309,2024-12-30 15:39:56
아메리카노,9123,2024-12-29 21:16:56
카푸치노,27799,2024-12-30 10:34:56
아메리카노,9004,2024-12-29 17:58:56
카푸치노,14594,2024-12-30 03:08:56
카푸치노,7542,2024-12-30 09:27:56
카푸치노,20367,2024-12-30 07:46:56
아메리카노,29293,2024-12-30 04:48:56
카푸치노,29427,2024-12-30 03:58:56
케이크,22519,2024-12-29 19:20:56
카푸치노,3400,2024-12-29 23:53:56
아메리카노,12483,2024-12-30 15:20:56
아메리카노,21939,2024-12-30 13:25:56
아메리카노,17025,2024-12-30 09:07:56
카푸치노,17692,2024-12-30 11:40:56
케이크,1983,2024-12-29 22:06:56
아메리카노,27773,2024-12-29 17:41:56
카푸치노,2636,2024-12-29 23:34:56
카푸치노,18740,2024-12-29 22:36:56
카푸치노,2605,2024-12-30 04:44:56
케이크,28660,2024-12-30 08:14:56
아메리카노,19319,2024-12-29 19:36:56
케이크,14784,2024-12-29 21:06:56
케이크,25810,2024-12-30 08:49:56
카푸치노,29521,2024-12-30 17:13:56
케이크,19917,2024-12-29 19:26:56
카푸치노,20242,2024-12-29 21:05:56
아메리카노,24654,2024-12-30 10:33:56
아메리카노,16507,2024-12-29 22:41:56
카푸치노,14266,2024-12-29 17:56:56
카푸치노,12902,2024-12-30 00:55:56
케이크,27590,2024-12-30 05:28:56
아메리카노,22335,2024-12-30 05:09:56
아메리카노,4594,2024-12-29 20:18:56
카푸치노,10082,2024-12-29 18:52:56
케이크,13767,2024-12-30 11:12:56
케이크,27602,2024-12-30 05:42:56
카푸치노,2000,2024-12-30 01:35:56
아메리카노,18817,2024-12-29 19:06:56
아메리카노,18310,2024-12-30 15:26:56
아메리카노,9536,2024-12-29 23:07:56
카푸치노,8887,2024-12-29 17:35:56
카푸치노,16460,2024-12-29 17:48:56
케이크,24483,2024-12-30 04:47:56
카푸치노,21761,2024-12-30 03:11:56
카푸치노,17821,2024-12-30 05:23:56
아메리카노,8002,2024-12-30 04:26:56
아메리카노,7739,2024-12-30 14:55:56
카푸치노,27458,2024-12-29 20:50:56
카푸치노,8331,2024-12-30 15:58:56
케이크,9814,2024-12-30 09:30:56
케이크,23168,2024-12-30 14:53:56
케이크,21665,2024-12-29 21:21:56
케이크,20223,2024-12-30 12:09:56
카푸치노,5317,2024-12-30 11:18:56
아메리카노,20250,2024-12-29 21:39:56
아메리카노,15973,2024-12-30 08:49:56
아메리카노,23975,2024-12-30 05:08:56
카푸치노,6898,2024-12-30 03:08:56
카푸치노,7466,2024-12-29 22:25:56
카푸치노,18979,2024-12-30 01:49:56
아메리카노,23682,2024-12-30 15:13:56
아메리카노,29694,2024-12-29 23:19:56
카푸치노,22689,2024-12-30 02:57:56
아메리카노,11141,2024-12-30 16:00:56
카푸치노,24607,2024-12-29 17:51:56
카푸치노,28486,2024-12-29 18:05:56
카푸치노,6598,2024-12-30 14:34:56
카푸치노,1809,2024-12-29 17:58:56
아메리카노,27877,2024-12-30 01:37:56
아메리카노,13930,2024-12-30 07:50:56
아메리카노,1825,2024-12-30 12:42:56
케이크,11448,2024-12-30 07:34:56
아메리카노,23541,2024-12-30 11:43:56
카푸치노,3264,2024-12-29 23:52:56
케이크,29897,2024-12-30 11:48:56
아메리카노,25497,2024-12-29 18:51:56
아메리카노,21217,2024-12-29 21:52:56
케이크,27814,2024-12-30 08:02:56
케이크,29280,2024-12-30 07:41:56
케이크,6999,2024-12-30 09:13:56
카푸치노,24694,2024-12-30 07:22:56
케이크,28679,2024-12-30 13:38:56
케이크,18677,2024-12-29 23:50:56
아메리카노,13565,2024-12-29 21:20:56
