menu,price,order_time
아메리카노,21151,2024-12-30 04:36:56
케이크,10225,2024-12-30 16:53:56
아메리카노,11907,2024-12-29 21:51:56
카푸치노,23516,2024-12-30 14:00:56
아메리카노,20652,2024-12-30 02:05:56
카푸치노,17491,2024-12-29 22:12:56
카푸치노,20263,2024-12-30 08:50:56
케이크,12979,2024-12-29 19:53:56
아메리카노,3248,2024-12-30 07:10:56
카푸치노,18171,2024-12-29 23:40:56
아메리카노,11316,2024-12-30 16:42:56
카푸치노,7974,2024-12-30 12:08:56
아메리카노,6859,2024-12-30 04:39:56
카푸치노,22087,2024-12-29 19:00:56
케이크,6185,2024-12-29 22:20:56
아메리카노,13232,2024-12-30 11:46:56
카푸치노,21148,2024-12-29 18:12:56
아메리카노,16804,2024-12-30 12:20:56
카푸치노,15373,2024-12-30 04:20:56
카푸치노,18657,2024-12-30 17:06:56
카푸치노,24064,2024-12-30 05:24:56
아메리카노,24792,2024-12-30 06:19:56
카푸치노,27832,2024-12-30 08:55:56
카푸치노,13900,2024-12-30 04:20:56
케이크,15512,2024-12-30 05:30:56
아메리카노,12610,2024-12-30 08:44:56
카푸치노,8081,2024-12-30 01:25:56
카푸치노,4459,2024-12-30 01:55:56
케이크,28212,2024-12-30 14:45:56
카푸치노,1751,2024-12-29 20:55:56
아메리카노,18979,2024-12-30 07:40:56
카푸치노,25528,2024-12-30 07:31:56
케이크,18277,2024-12-30 02:46:56
아메리카노,12836,2024-12-30 03:29:56
케이크,14300,2024-12-30 15:55:56
아메리카노,12797,2024-12-30 15:14:56
카푸치노,8442,2024-12-30 11:35:56
케이크,20707,2024-12-30 08:21:56
카푸치노,1558,2024-12-29 23:17:56
아메리카노,21409,2024-12-30 13:57:56
케이크,13124,2024-12-30 10:55:56
케이크,3826,2024-12-30 04:41:56
카푸치노,9986,2024-12-30 11:53:56
케이크,5666,2024-12-30 00:23:56
케이크,14416,2024-12-30 07:33:56
케이크,25019,2024-12-30 00:29:56
카푸치노,22277,2024-12-29 19:49:56
아메리카노,14495,2024-12-30 02:36:56
케이크,25090,2024-12-30 17:12:56
카푸치노,28625,2024-12-30 08:49:56
케이크,1499,2024-12-30 14:00:56
카푸치노,3635,2024-12-30 09:42:56
케이크,18076,2024-12-30 15:30:56
케이크,1151,2024-12-30 03:17:56
케이크,21938,2024-12-30 09:58:56
케이크,22446,2024-12-30 07:51:56
카푸치노,10656,2024-12-30 10:12:56
아메리카노,23436,2024-12-30 00:31:56
카푸치노,29922,2024-12-30 13:16:56
아메리카노,4211,2024-12-30 13:03:56
케이크,10501,2024-12-30 15:02:56
카푸치노,9783,2024-12-30 03:46:56
케이크,20681,2024-12-30 15:04:56
카푸치노,27136,2024-12-29 22:39:56
카푸치노,9792,2024-12-30 12:59:56
아메리카노,18809,2024-12-29 18:55:56
아메리카노,4517,2024-12-29 19:29:56
아메리카노,19709,2024-12-30 08:28:56
아메리카노,21459,2024-12-30 15:50:56
케이크,24099,2024-12-30 00:46:56
케이크,8853,2024-12-30 17:15:56
카푸치노,28214,2024-12-30 03:51:56
케이크,28355,2024-12-30 16:09:56
카푸치노,22712,2024-12-30 08:49:56
케이크,14949,2024-12-30 11:44:56
카푸치노,20326,2024-12-30 03:09:56
케이크,8165,2024-12-29 19:52:56
아메리카노,14084,2024-12-29 19:25:56
카푸치노,20288,2024-12-30 00:10:56
카푸치노,27104,2024-12-30 09:49:56
카푸치노,17502,2024-12-30 12:35:56
케이크,25259,2024-12-30 01:23:56
아메리카노,16458,2024-12-30 09:08:56
케이크,15235,2024-12-29 20:25:56
아메리카노,14042,2024-12-30 06:57:56
카푸치노,16201,2024-12-30 09:45:56
케이크,5254,2024-12-30 16:27:56
아메리카노,6494,2024-12-30 16:31:56
케이크,6517,2024-12-29 18:12:56
카푸치노,10411,2024-12-29 19:57:56
카푸치노,17751,2024-12-30 11:24:56
카푸치노,26490,2024-12-30 02:18:56
카푸치노,14735,2024-12-29 21:18:56
카푸치노,9622,2024-12-30 01:36:56
케이크,6803,2024-12-30 12:15:56
케이크,14778,2024-12-30 11:16:56
케이크,27116,2024-12-30 00:33:56
케이크,22479,2024-12-29 23:04:56
아메리카노,18508,2024-12-29 19:47:56
카푸치노,21072,2024-12-30 06:07:56
