menu,price,order_time
아메리카노,19067,2024-12-30 15:46:56
케이크,3876,2024-12-29 22:42:56
카푸치노,15170,2024-12-30 02:35:56
카푸치노,10646,2024-12-30 09:53:56
카푸치노,17547,2024-12-29 20:05:56
카푸치노,9351,2024-12-30 08:37:56
케이크,3941,2024-12-29 22:12:56
아메리카노,4495,2024-12-30 06:15:56
케이크,14887,2024-12-30 15:09:56
아메리카노,2486,2024-12-29 21:13:56
카푸치노,26960,2024-12-29 19:34:56
카푸치노,20236,2024-12-29 19:11:56
아메리카노,2170,2024-12-30 07:35:56
케이크,1315,2024-12-30 08:54:56
케이크,15239,2024-12-30 06:44:56
아메리카노,11880,2024-12-30 07:29:56
카푸치노,28615,2024-12-29 20:10:56
케이크,28624,2024-12-29 18:54:56
아메리카노,28279,2024-12-29 17:52:56
케이크,16389,2024-12-30 02:02:56
아메리카노,7630,2024-12-30 02:29:56
카푸치노,21710,2024-12-30 14:44:56
케이크,28259,2024-12-30 16:23:56
아메리카노,23053,2024-12-30 15:25:56
아메리카노,7907,2024-12-30 12:49:56
카푸치노,4581,2024-12-30 05:07:56
아메리카노,7443,2024-12-30 05:31:56
카푸치노,7188,2024-12-30 08:00:56
카푸치노,16097,2024-12-30 04:25:56
카푸치노,5133,2024-12-30 14:33:56
아메리카노,25268,2024-12-29 18:23:56
케이크,1350,2024-12-29 21:11:56
카푸치노,9905,2024-12-30 14:08:56
아메리카노,26734,2024-12-30 01:04:56
카푸치노,18227,2024-12-30 15:25:56
카푸치노,26539,2024-12-30 10:28:56
카푸치노,9875,2024-12-29 23:04:56
카푸치노,23974,2024-12-29 17:36:56
아메리카노,27503,2024-12-30 03:32:56
카푸치노,19211,2024-12-30 12:33:56
아메리카노,5779,2024-12-29 19:51:56
케이크,18427,2024-12-29 21:31:56
케이크,29291,2024-12-29 21:07:56
카푸치노,29715,2024-12-30 11:50:56
아메리카노,7908,2024-12-29 17:40:56
케이크,20093,2024-12-30 16:38:56
아메리카노,7138,2024-12-30 12:16:56
케이크,28127,2024-12-30 06:57:56
케이크,24554,2024-12-30 16:20:56
케이크,5135,2024-12-30 01:32:56
케이크,16249,2024-12-30 12:43:56
케이크,3168,2024-12-30 03:48:56
아메리카노,25061,2024-12-30 09:51:56
카푸치노,19053,2024-12-30 02:12:56
카푸치노,26758,2024-12-29 22:36:56
카푸치노,16704,2024-12-30 03:46:56
케이크,1695,2024-12-30 06:02:56
아메리카노,19077,2024-12-30 07:58:56
카푸치노,15976,2024-12-30 05:04:56
아메리카노,4342,2024-12-30 12:39:56
카푸치노,13444,2024-12-30 08:10:56
케이크,20411,2024-12-30 11:22:56
케이크,23113,2024-12-29 20:17:56
케이크,18794,2024-12-30 11:01:56
케이크,13607,2024-12-30 10:32:56
케이크,17647,2024-12-30 14:27:56
아메리카노,26127,2024-12-30 06:40:56
카푸치노,14765,2024-12-29 23:51:56
카푸치노,6933,2024-12-29 19:05:56
카푸치노,27910,2024-12-30 14:01:56
케이크,13648,2024-12-29 20:35:56
케이크,19142,2024-12-30 13:23:56
아메리카노,26958,2024-12-29 21:08:56
아메리카노,2156,2024-12-29 19:06:56
아메리카노,15505,2024-12-30 09:05:56
아메리카노,27790,2024-12-30 04:25:56
아메리카노,13511,2024-12-30 04:14:56
케이크,11705,2024-12-30 03:48:56
아메리카노,3974,2024-12-30 09:40:56
케이크,13532,2024-12-30 03:04:56
케이크,23914,2024-12-30 05:47:56
아메리카노,8584,2024-12-29 22:49:56
케이크,13039,2024-12-29 19:55:56
카푸치노,23270,2024-12-30 06:33:56
아메리카노,15170,2024-12-29 23:01:56
카푸치노,3288,2024-12-30 03:59:56
카푸치노,27887,2024-12-29 23:59:56
케이크,15193,2024-12-30 00:52:56
아메리카노,18198,2024-12-30 10:33:56
케이크,2723,2024-12-30 07:01:56
아메리카노,11974,2024-12-30 13:06:56
카푸치노,20988,2024-12-30 13:22:56
카푸치노,10032,2024-12-29 23:30:56
아메리카노,8702,2024-12-30 11:56:56
카푸치노,11596,2024-12-30 02:29:56
케이크,20879,2024-12-30 05:37:56
케이크,14095,2024-12-30 05:16:56
케이크,29063,2024-12-30 00:53:56
카푸치노,3903,2024-12-30 05:45:56
카푸치노,25127,2024-12-30 13:02:56
