menu,price,order_time
떡볶이,18746,2024-12-30 05:30:56
만두,12637,2024-12-30 09:27:56
떡볶이,27975,2024-12-29 19:23:56
떡볶이,14300,2024-12-30 06:12:56
만두,21142,2024-12-29 20:48:56
김밥,12155,2024-12-30 02:42:56
떡볶이,12928,2024-12-29 23:20:56
김밥,27965,2024-12-30 16:57:56
김밥,21801,2024-12-30 13:54:56
김밥,2314,2024-12-30 07:41:56
떡볶이,24714,2024-12-30 15:41:56
김밥,1283,2024-12-29 20:34:56
떡볶이,6107,2024-12-29 20:57:56
김밥,24170,2024-12-30 09:13:56
만두,22240,2024-12-29 22:53:56
김밥,7108,2024-12-30 06:59:56
만두,7607,2024-12-29 22:43:56
떡볶이,19308,2024-12-30 08:34:56
김밥,24890,2024-12-30 16:03:56
김밥,6920,2024-12-29 20:54:56
떡볶이,13555,2024-12-30 03:03:56
만두,9078,2024-12-30 04:14:56
만두,22855,2024-12-30 13:42:56
김밥,20991,2024-12-30 06:42:56
만두,19221,2024-12-29 22:49:56
만두,12025,2024-12-30 10:04:56
김밥,23670,2024-12-30 03:59:56
김밥,19140,2024-12-30 05:34:56
김밥,21332,2024-12-30 03:26:56
김밥,7686,2024-12-30 10:45:56
김밥,8096,2024-12-30 14:39:56
떡볶이,12849,2024-12-30 03:50:56
김밥,27334,2024-12-29 17:31:56
김밥,3612,2024-12-30 04:23:56
떡볶이,3626,2024-12-30 03:02:56
김밥,13226,2024-12-30 00:49:56
김밥,19361,2024-12-29 20:12:56
만두,7120,2024-12-30 03:48:56
만두,2395,2024-12-30 08:37:56
떡볶이,8827,2024-12-30 14:29:56
만두,7504,2024-12-30 00:49:56
만두,7244,2024-12-30 15:09:56
김밥,9038,2024-12-30 04:42:56
김밥,2420,2024-12-30 16:14:56
김밥,29197,2024-12-29 19:16:56
김밥,23420,2024-12-29 20:44:56
떡볶이,10207,2024-12-30 02:36:56
만두,4380,2024-12-30 17:15:56
떡볶이,3457,2024-12-30 15:43:56
김밥,8728,2024-12-30 01:57:56
만두,5303,2024-12-30 09:00:56
김밥,17074,2024-12-30 11:04:56
만두,4311,2024-12-30 08:19:56
만두,18991,2024-12-29 22:21:56
만두,2143,2024-12-30 01:20:56
떡볶이,25963,2024-12-30 05:15:56
만두,11579,2024-12-30 01:10:56
김밥,29429,2024-12-30 03:32:56
떡볶이,11331,2024-12-29 18:16:56
김밥,7937,2024-12-29 23:44:56
떡볶이,4776,2024-12-29 17:54:56
만두,29758,2024-12-30 00:40:56
떡볶이,11807,2024-12-30 08:05:56
만두,29637,2024-12-30 00:35:56
만두,20179,2024-12-29 19:28:56
김밥,26226,2024-12-30 02:57:56
떡볶이,5181,2024-12-30 15:42:56
만두,20704,2024-12-30 15:57:56
만두,4424,2024-12-30 14:40:56
떡볶이,29018,2024-12-29 20:15:56
김밥,16907,2024-12-30 13:55:56
김밥,21836,2024-12-30 17:12:56
떡볶이,4304,2024-12-30 01:09:56
떡볶이,21433,2024-12-30 04:36:56
떡볶이,1269,2024-12-30 14:57:56
만두,12447,2024-12-30 14:28:56
김밥,26245,2024-12-30 11:52:56
떡볶이,2107,2024-12-30 02:49:56
김밥,11426,2024-12-30 06:38:56
만두,28340,2024-12-30 01:32:56
김밥,7981,2024-12-30 02:48:56
떡볶이,6873,2024-12-30 04:23:56
떡볶이,29499,2024-12-30 03:14:56
김밥,1376,2024-12-30 16:45:56
김밥,19251,2024-12-30 03:14:56
김밥,29013,2024-12-30 05:04:56
만두,20161,2024-12-30 13:55:56
떡볶이,25399,2024-12-29 19:17:56
만두,29404,2024-12-29 18:28:56
떡볶이,16834,2024-12-30 02:14:56
떡볶이,11341,2024-12-30 06:38:56
떡볶이,5591,2024-12-30 09:08:56
김밥,9969,2024-12-30 02:36:56
떡볶이,26760,2024-12-30 13:44:56
만두,22132,2024-12-29 23:13:56
만두,4395,2024-12-30 06:43:56
떡볶이,16685,2024-12-29 17:21:56
만두,27530,2024-12-30 00:25:56
김밥,28918,2024-12-29 18:57:56
만두,13954,2024-12-30 02:29:56
