menu,price,order_time
만두,10233,2024-12-30 13:10:57
떡볶이,8574,2024-12-30 13:40:57
김밥,21033,2024-12-30 10:54:57
김밥,22971,2024-12-30 16:12:57
김밥,12657,2024-12-29 22:28:57
김밥,14225,2024-12-30 13:45:57
김밥,16100,2024-12-30 15:34:57
김밥,19856,2024-12-29 22:56:57
떡볶이,20856,2024-12-30 13:57:57
떡볶이,8336,2024-12-29 22:42:57
떡볶이,5762,2024-12-29 21:20:57
떡볶이,26734,2024-12-30 01:23:57
만두,17202,2024-12-30 03:29:57
만두,4450,2024-12-30 11:08:57
만두,23263,2024-12-30 00:13:57
김밥,14526,2024-12-30 12:30:57
떡볶이,16970,2024-12-30 16:15:57
김밥,11371,2024-12-30 09:26:57
김밥,18928,2024-12-30 01:19:57
떡볶이,15943,2024-12-30 11:55:57
김밥,17788,2024-12-29 20:10:57
떡볶이,14490,2024-12-30 11:11:57
김밥,6723,2024-12-29 17:48:57
만두,19360,2024-12-30 02:14:57
김밥,5944,2024-12-30 07:35:57
떡볶이,15702,2024-12-29 21:39:57
김밥,19231,2024-12-30 12:41:57
만두,9516,2024-12-30 11:49:57
김밥,2513,2024-12-29 20:35:57
만두,8431,2024-12-29 23:27:57
떡볶이,10540,2024-12-29 22:20:57
김밥,23665,2024-12-30 06:20:57
김밥,18278,2024-12-30 13:58:57
만두,16743,2024-12-30 04:08:57
만두,5465,2024-12-29 23:20:57
김밥,2452,2024-12-29 19:48:57
김밥,16566,2024-12-29 23:29:57
만두,23997,2024-12-30 16:41:57
만두,7882,2024-12-30 07:34:57
김밥,17805,2024-12-30 06:36:57
떡볶이,25603,2024-12-29 20:18:57
김밥,2004,2024-12-29 17:57:57
김밥,16395,2024-12-30 07:53:57
김밥,16759,2024-12-29 23:44:57
김밥,2777,2024-12-29 18:52:57
만두,13680,2024-12-30 04:36:57
김밥,12987,2024-12-29 23:34:57
떡볶이,3692,2024-12-29 18:59:57
떡볶이,4293,2024-12-30 12:18:57
김밥,22995,2024-12-29 21:10:57
김밥,7391,2024-12-30 11:06:57
만두,23316,2024-12-29 22:39:57
김밥,23100,2024-12-30 10:20:57
떡볶이,23558,2024-12-29 18:06:57
떡볶이,25543,2024-12-30 08:00:57
만두,21879,2024-12-29 20:27:57
만두,16217,2024-12-30 04:48:57
떡볶이,25797,2024-12-30 07:23:57
김밥,25939,2024-12-30 11:29:57
만두,4821,2024-12-30 14:15:57
떡볶이,7577,2024-12-29 20:14:57
김밥,12592,2024-12-30 11:44:57
떡볶이,26853,2024-12-29 23:09:57
김밥,20538,2024-12-30 05:13:57
만두,22420,2024-12-30 08:51:57
김밥,25351,2024-12-29 23:14:57
떡볶이,26057,2024-12-30 03:46:57
만두,28157,2024-12-30 06:16:57
만두,3882,2024-12-30 13:56:57
만두,29963,2024-12-29 19:06:57
떡볶이,12105,2024-12-29 20:39:57
김밥,8546,2024-12-29 21:54:57
떡볶이,11014,2024-12-30 16:20:57
김밥,13623,2024-12-30 12:39:57
김밥,2429,2024-12-30 15:15:57
떡볶이,1169,2024-12-29 17:57:57
떡볶이,13169,2024-12-30 11:20:57
떡볶이,5686,2024-12-30 05:22:57
김밥,5939,2024-12-30 13:58:57
김밥,7484,2024-12-30 03:23:57
만두,6054,2024-12-30 00:55:57
김밥,7527,2024-12-30 00:13:57
김밥,29069,2024-12-29 20:29:57
김밥,11652,2024-12-30 06:08:57
떡볶이,22389,2024-12-30 02:07:57
떡볶이,16104,2024-12-30 14:51:57
만두,15331,2024-12-30 07:15:57
떡볶이,25927,2024-12-30 09:17:57
김밥,13085,2024-12-29 23:24:57
만두,3818,2024-12-30 16:12:57
만두,3950,2024-12-29 18:29:57
김밥,27751,2024-12-30 02:38:57
떡볶이,23738,2024-12-30 10:28:57
김밥,10872,2024-12-30 17:04:57
떡볶이,1261,2024-12-30 16:39:57
김밥,4919,2024-12-30 14:56:57
김밥,24565,2024-12-30 00:55:57
떡볶이,6165,2024-12-30 01:16:57
떡볶이,17441,2024-12-30 12:28:57
만두,13104,2024-12-30 14:59:57
