menu,price,order_time
닭강정,7222,2024-12-30 11:39:56
감자튀김,6611,2024-12-30 12:04:56
감자튀김,24231,2024-12-30 11:46:56
감자튀김,12588,2024-12-29 17:56:56
떡볶이,14642,2024-12-30 11:39:56
떡볶이,6381,2024-12-30 01:33:56
떡볶이,21134,2024-12-30 13:01:56
닭강정,27442,2024-12-30 07:02:56
감자튀김,15663,2024-12-30 14:08:56
감자튀김,4979,2024-12-30 10:46:56
닭강정,15943,2024-12-30 11:37:56
감자튀김,4105,2024-12-29 20:48:56
떡볶이,18666,2024-12-30 08:10:56
닭강정,9468,2024-12-30 03:18:56
떡볶이,12872,2024-12-30 12:05:56
닭강정,11451,2024-12-30 10:01:56
떡볶이,18530,2024-12-30 14:00:56
감자튀김,5285,2024-12-29 23:03:56
떡볶이,12313,2024-12-30 12:14:56
떡볶이,23263,2024-12-30 12:27:56
떡볶이,21194,2024-12-29 19:38:56
닭강정,2367,2024-12-30 01:26:56
감자튀김,8414,2024-12-30 09:18:56
감자튀김,5479,2024-12-29 22:55:56
감자튀김,23592,2024-12-29 18:07:56
닭강정,12867,2024-12-30 14:31:56
감자튀김,3978,2024-12-30 09:05:56
떡볶이,16698,2024-12-30 09:51:56
닭강정,26870,2024-12-30 15:10:56
떡볶이,19451,2024-12-30 16:29:56
닭강정,17510,2024-12-30 08:08:56
감자튀김,7461,2024-12-29 21:28:56
닭강정,6028,2024-12-30 03:37:56
감자튀김,20339,2024-12-29 20:08:56
닭강정,26565,2024-12-29 21:24:56
떡볶이,4611,2024-12-29 21:11:56
닭강정,2153,2024-12-29 19:41:56
감자튀김,14208,2024-12-30 14:07:56
닭강정,3065,2024-12-30 16:57:56
감자튀김,5801,2024-12-29 20:21:56
떡볶이,22894,2024-12-30 07:05:56
떡볶이,21500,2024-12-30 16:10:56
감자튀김,14701,2024-12-30 16:08:56
떡볶이,26623,2024-12-30 10:20:56
떡볶이,10876,2024-12-30 06:33:56
닭강정,5226,2024-12-30 07:35:56
떡볶이,3407,2024-12-29 20:17:56
닭강정,7509,2024-12-30 08:52:56
감자튀김,8515,2024-12-29 23:32:56
떡볶이,24472,2024-12-30 05:41:56
감자튀김,11047,2024-12-30 13:29:56
떡볶이,11084,2024-12-30 12:30:56
닭강정,29629,2024-12-30 12:25:56
감자튀김,8723,2024-12-29 23:35:56
감자튀김,25317,2024-12-30 09:08:56
닭강정,1479,2024-12-30 08:56:56
떡볶이,1458,2024-12-30 11:53:56
닭강정,27549,2024-12-30 15:00:56
감자튀김,3454,2024-12-30 13:19:56
닭강정,4488,2024-12-30 15:18:56
감자튀김,22752,2024-12-29 18:27:56
닭강정,1719,2024-12-30 00:04:56
닭강정,20420,2024-12-30 02:59:56
닭강정,14626,2024-12-30 05:58:56
닭강정,16829,2024-12-30 16:02:56
떡볶이,21493,2024-12-30 08:02:56
떡볶이,14080,2024-12-30 04:32:56
감자튀김,22839,2024-12-29 23:26:56
감자튀김,24042,2024-12-30 15:05:56
떡볶이,23512,2024-12-30 04:51:56
닭강정,19458,2024-12-29 22:12:56
감자튀김,15788,2024-12-29 23:51:56
떡볶이,23501,2024-12-29 22:59:56
감자튀김,10576,2024-12-30 03:04:56
감자튀김,25732,2024-12-30 13:30:56
떡볶이,20602,2024-12-30 04:35:56
닭강정,3365,2024-12-29 19:50:56
떡볶이,7416,2024-12-30 03:22:56
감자튀김,18942,2024-12-29 22:28:56
떡볶이,11941,2024-12-30 15:00:56
감자튀김,9547,2024-12-29 23:33:56
감자튀김,2783,2024-12-30 05:48:56
감자튀김,25005,2024-12-29 23:33:56
감자튀김,1166,2024-12-30 06:51:56
닭강정,14777,2024-12-30 05:37:56
닭강정,15868,2024-12-30 12:34:56
감자튀김,24795,2024-12-30 16:53:56
떡볶이,25425,2024-12-30 02:04:56
감자튀김,18862,2024-12-30 04:55:56
떡볶이,20143,2024-12-30 01:35:56
떡볶이,24838,2024-12-30 12:59:56
떡볶이,28886,2024-12-30 04:22:56
감자튀김,16377,2024-12-30 02:38:56
떡볶이,8910,2024-12-29 18:54:56
떡볶이,8680,2024-12-29 18:12:56
닭강정,21616,2024-12-30 00:57:56
닭강정,1977,2024-12-30 14:34:56
떡볶이,1330,2024-12-30 10:28:56
감자튀김,21796,2024-12-30 07:21:56
닭강정,12996,2024-12-30 14:50:56
